MovementID,CompanyID,PartyID,PartyName,PartyType,FirstTransactionDate,LastTransactionDate,TotalSalesValue,TotalPurchaseValue,TransactionCount,DaysSinceLastTxn,Status,SalesPerson,City,State,CreatedAt,UpdatedAt
CMOV-0744,COMP-0045,PTY-0848,Rajesh Singh Suppliers,Both,2024-04-07,2024-05-21,478000,120000,4,-20,Active,Rajesh Kumar,Surat,Gujarat,2024-05-21 00:00:00,2024-05-01 08:00:00
CMOV-0745,COMP-0045,PTY-0849,Priya Gupta Traders,Both,2024-04-02,2024-06-09,453600,0,3,-39,Active,Rajesh Kumar,Surat,Gujarat,2024-06-09 00:00:00,2024-05-01 08:00:00
CMOV-0746,COMP-0045,PTY-0852,Neha Patel Distributors,Supplier,2024-04-16,2024-06-01,1591400,0,7,-31,Active,Unassigned,Nagpur,Maharashtra,2024-06-01 00:00:00,2024-05-01 08:00:00
CMOV-0747,COMP-0045,PTY-0854,Vikram Patel Suppliers,Customer,2024-04-04,2024-06-22,0,1769500,8,-52,Active,Unassigned,Coimbatore,Tamil Nadu,2024-06-22 00:00:00,2024-05-01 08:00:00
CMOV-0748,COMP-0045,PTY-0855,Amit Gupta Suppliers,Supplier,2024-04-18,2024-06-19,0,237000,3,-49,Active,Unassigned,Pune,Maharashtra,2024-06-19 00:00:00,2024-05-01 08:00:00
CMOV-0749,COMP-0045,PTY-0856,Priya Patel Distributors,Supplier,2024-05-13,2024-06-17,781400,144500,7,-47,Active,Rajesh Kumar,Delhi,Delhi,2024-06-17 00:00:00,2024-05-01 08:00:00
CMOV-0750,COMP-0045,PTY-0857,Vikram Singh Suppliers,Customer,2024-04-11,2024-06-21,1112000,125900,7,-51,Active,Amit Shah,Delhi,Delhi,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0751,COMP-0045,PTY-0860,Priya Patel Suppliers,Both,2024-04-04,2024-04-04,488700,0,3,27,Active,Amit Shah,Surat,Gujarat,2024-04-04 00:00:00,2024-05-01 08:00:00
CMOV-0752,COMP-0045,PTY-0861,Rajesh Patel Suppliers,Both,2024-05-20,2024-06-28,220500,1280000,4,-58,Active,Rajesh Kumar,Mysore,Karnataka,2024-06-28 00:00:00,2024-05-01 08:00:00
CMOV-0753,COMP-0045,PTY-0862,Vikram Sharma Suppliers,Both,2024-05-25,2024-06-13,100400,911000,6,-43,Active,Rajesh Kumar,Mysore,Karnataka,2024-06-13 00:00:00,2024-05-01 08:00:00
CMOV-0754,COMP-0045,PTY-0863,Priya Patel Traders,Customer,2024-04-18,2024-04-18,258300,0,2,13,Active,Amit Shah,Mumbai,Maharashtra,2024-04-18 00:00:00,2024-05-01 08:00:00
CMOV-0755,COMP-0045,PTY-0864,Vikram Kumar Suppliers,Supplier,2024-04-09,2024-06-17,0,684000,3,-47,Active,Rajesh Kumar,Chennai,Tamil Nadu,2024-06-17 00:00:00,2024-05-01 08:00:00
CMOV-0756,COMP-0045,PTY-0865,Amit Gupta Traders,Supplier,2024-04-24,2024-04-24,0,349400,3,7,Active,Unassigned,Ahmedabad,Gujarat,2024-04-24 00:00:00,2024-05-01 08:00:00
CMOV-0757,COMP-0045,PTY-0866,Priya Sharma Distributors,Customer,2024-04-03,2024-06-13,69000,550000,4,-43,Active,Amit Shah,Chennai,Tamil Nadu,2024-06-13 00:00:00,2024-05-01 08:00:00
CMOV-0758,COMP-0046,PTY-0867,Vikram Sharma Suppliers,Supplier,2024-05-10,2024-06-28,1034500,1408300,13,-58,Active,Rajesh Kumar,Delhi,Delhi,2024-06-28 00:00:00,2024-05-01 08:00:00
CMOV-0759,COMP-0046,PTY-0868,Rajesh Sharma Suppliers,Supplier,2024-04-16,2024-05-25,4500,1035000,5,-24,Active,Rajesh Kumar,Delhi,Delhi,2024-05-25 00:00:00,2024-05-01 08:00:00
CMOV-0760,COMP-0046,PTY-0869,Priya Singh Traders,Customer,2024-05-28,2024-06-06,139200,0,4,-36,Active,Unassigned,Delhi,Delhi,2024-06-06 00:00:00,2024-05-01 08:00:00
CMOV-0761,COMP-0046,PTY-0870,Vikram Gupta Distributors,Customer,2024-04-13,2024-06-07,1386000,594000,10,-37,Active,Unassigned,Coimbatore,Tamil Nadu,2024-06-07 00:00:00,2024-05-01 08:00:00
CMOV-0762,COMP-0046,PTY-0871,Neha Sharma Traders,Both,2024-04-26,2024-05-01,939400,0,5,0,Active,Unassigned,Nagpur,Maharashtra,2024-05-01 00:00:00,2024-05-01 08:00:00
CMOV-0763,COMP-0046,PTY-0872,Vikram Singh Distributors,Both,2024-04-19,2024-05-13,1018500,0,6,-12,Active,Unassigned,Bangalore,Karnataka,2024-05-13 00:00:00,2024-05-01 08:00:00
CMOV-0764,COMP-0046,PTY-0873,Vikram Gupta Distributors,Supplier,2024-05-04,2024-06-20,890000,220000,3,-50,Active,Amit Shah,Delhi,Delhi,2024-06-20 00:00:00,2024-05-01 08:00:00
CMOV-0765,COMP-0046,PTY-0874,Neha Sharma Traders,Both,2024-05-12,2024-06-12,391000,673400,10,-42,Active,Unassigned,Surat,Gujarat,2024-06-12 00:00:00,2024-05-01 08:00:00
CMOV-0766,COMP-0046,PTY-0875,Priya Kumar Suppliers,Customer,2024-04-04,2024-05-24,65500,12000,3,-23,Active,Amit Shah,Chennai,Tamil Nadu,2024-05-24 00:00:00,2024-05-01 08:00:00
CMOV-0767,COMP-0046,PTY-0876,Vikram Patel Distributors,Customer,2024-04-08,2024-06-11,715000,885000,7,-41,Active,Rajesh Kumar,Ahmedabad,Gujarat,2024-06-11 00:00:00,2024-05-01 08:00:00
CMOV-0768,COMP-0046,PTY-0877,Neha Singh Distributors,Supplier,2024-04-09,2024-06-28,1462500,87500,10,-58,Active,Amit Shah,Delhi,Delhi,2024-06-28 00:00:00,2024-05-01 08:00:00
CMOV-0769,COMP-0046,PTY-0878,Amit Singh Suppliers,Customer,2024-05-09,2024-05-09,86000,0,2,-8,Active,Rajesh Kumar,Nagpur,Maharashtra,2024-05-09 00:00:00,2024-05-01 08:00:00
CMOV-0770,COMP-0046,PTY-0879,Neha Sharma Distributors,Supplier,2024-06-26,2024-06-26,0,525000,2,-56,Active,Rajesh Kumar,Nagpur,Maharashtra,2024-06-26 00:00:00,2024-05-01 08:00:00
CMOV-0771,COMP-0046,PTY-0880,Vikram Patel Traders,Supplier,2024-04-12,2024-05-30,527000,270000,6,-29,Active,Rajesh Kumar,Mysore,Karnataka,2024-05-30 00:00:00,2024-05-01 08:00:00
CMOV-0772,COMP-0046,PTY-0881,Amit Singh Distributors,Both,2024-04-26,2024-05-05,1494000,305000,5,-4,Active,Amit Shah,Nagpur,Maharashtra,2024-05-05 00:00:00,2024-05-01 08:00:00
CMOV-0773,COMP-0047,PTY-0882,Amit Gupta Suppliers,Both,2024-04-27,2024-05-27,3000,521200,5,-26,Active,Amit Shah,Bangalore,Karnataka,2024-05-27 00:00:00,2024-05-01 08:00:00
CMOV-0774,COMP-0047,PTY-0883,Amit Sharma Traders,Supplier,2024-05-20,2024-06-14,2355000,0,5,-44,Active,Rajesh Kumar,Ahmedabad,Gujarat,2024-06-14 00:00:00,2024-05-01 08:00:00
CMOV-0775,COMP-0047,PTY-0884,Amit Sharma Suppliers,Supplier,2024-04-03,2024-06-16,570500,634300,8,-46,Active,Amit Shah,Chennai,Tamil Nadu,2024-06-16 00:00:00,2024-05-01 08:00:00
CMOV-0776,COMP-0047,PTY-0886,Rajesh Patel Suppliers,Both,2024-06-17,2024-06-17,0,303000,2,-47,Active,Rajesh Kumar,Surat,Gujarat,2024-06-17 00:00:00,2024-05-01 08:00:00
CMOV-0777,COMP-0047,PTY-0887,Rajesh Gupta Traders,Customer,2024-04-05,2024-04-17,0,769400,7,14,Active,Amit Shah,Delhi,Delhi,2024-04-17 00:00:00,2024-05-01 08:00:00
CMOV-0778,COMP-0047,PTY-0888,Rajesh Patel Suppliers,Supplier,2024-04-12,2024-05-20,1438000,1021000,11,-19,Active,Rajesh Kumar,Mumbai,Maharashtra,2024-05-20 00:00:00,2024-05-01 08:00:00
CMOV-0779,COMP-0047,PTY-0889,Rajesh Kumar Traders,Customer,2024-04-03,2024-06-28,1232500,461900,10,-58,Active,Rajesh Kumar,Ahmedabad,Gujarat,2024-06-28 00:00:00,2024-05-01 08:00:00
CMOV-0780,COMP-0047,PTY-0890,Rajesh Sharma Suppliers,Customer,2024-04-22,2024-06-01,299500,0,3,-31,Active,Amit Shah,Chennai,Tamil Nadu,2024-06-01 00:00:00,2024-05-01 08:00:00
CMOV-0781,COMP-0047,PTY-0891,Vikram Gupta Suppliers,Customer,2024-04-28,2024-06-19,440000,1071700,11,-49,Active,Unassigned,Delhi,Delhi,2024-06-19 00:00:00,2024-05-01 08:00:00
CMOV-0782,COMP-0047,PTY-0892,Rajesh Patel Suppliers,Customer,2024-06-24,2024-06-24,405000,0,2,-54,Active,Unassigned,Surat,Gujarat,2024-06-24 00:00:00,2024-05-01 08:00:00
CMOV-0783,COMP-0047,PTY-0893,Priya Singh Traders,Supplier,2024-04-19,2024-06-28,1119000,780300,8,-58,Active,Unassigned,Ahmedabad,Gujarat,2024-06-28 00:00:00,2024-05-01 08:00:00
CMOV-0784,COMP-0047,PTY-0894,Priya Kumar Distributors,Customer,2024-04-05,2024-06-08,1190500,0,4,-38,Active,Amit Shah,Coimbatore,Tamil Nadu,2024-06-08 00:00:00,2024-05-01 08:00:00
CMOV-0785,COMP-0047,PTY-0895,Neha Kumar Traders,Supplier,2024-04-15,2024-06-19,702500,248600,11,-49,Active,Unassigned,Chennai,Tamil Nadu,2024-06-19 00:00:00,2024-05-01 08:00:00
CMOV-0786,COMP-0047,PTY-0896,Amit Sharma Traders,Customer,2024-04-14,2024-05-07,9000,642000,4,-6,Active,Amit Shah,Surat,Gujarat,2024-05-07 00:00:00,2024-05-01 08:00:00
CMOV-0787,COMP-0047,PTY-0897,Rajesh Singh Suppliers,Supplier,2024-04-02,2024-06-24,0,84500,2,-54,Active,Unassigned,Delhi,Delhi,2024-06-24 00:00:00,2024-05-01 08:00:00
CMOV-0788,COMP-0047,PTY-0898,Amit Sharma Distributors,Both,2024-04-13,2024-05-06,360000,130000,3,-5,Active,Unassigned,Ahmedabad,Gujarat,2024-05-06 00:00:00,2024-05-01 08:00:00
CMOV-0789,COMP-0048,PTY-0899,Vikram Kumar Distributors,Supplier,2024-06-13,2024-06-13,0,476000,2,-43,Active,Amit Shah,Mysore,Karnataka,2024-06-13 00:00:00,2024-05-01 08:00:00
CMOV-0790,COMP-0048,PTY-0900,Rajesh Gupta Suppliers,Customer,2024-06-02,2024-06-02,165000,0,1,-32,Active,Unassigned,Ahmedabad,Gujarat,2024-06-02 00:00:00,2024-05-01 08:00:00
CMOV-0791,COMP-0048,PTY-0901,Neha Gupta Traders,Supplier,2024-04-01,2024-04-01,0,593000,3,30,Dormant,Amit Shah,Delhi,Delhi,2024-04-01 00:00:00,2024-05-01 08:00:00
CMOV-0792,COMP-0048,PTY-0903,Priya Kumar Traders,Supplier,2024-05-06,2024-05-06,0,485000,2,-5,Active,Amit Shah,Delhi,Delhi,2024-05-06 00:00:00,2024-05-01 08:00:00
CMOV-0793,COMP-0048,PTY-0904,Rajesh Sharma Suppliers,Both,2024-06-16,2024-06-16,539500,0,3,-46,Active,Rajesh Kumar,Pune,Maharashtra,2024-06-16 00:00:00,2024-05-01 08:00:00
CMOV-0794,COMP-0048,PTY-0905,Amit Gupta Distributors,Customer,2024-05-24,2024-05-24,818000,0,3,-23,Active,Amit Shah,Pune,Maharashtra,2024-05-24 00:00:00,2024-05-01 08:00:00
CMOV-0795,COMP-0048,PTY-0906,Neha Sharma Traders,Customer,2024-06-20,2024-06-20,0,575000,3,-50,Active,Rajesh Kumar,Coimbatore,Tamil Nadu,2024-06-20 00:00:00,2024-05-01 08:00:00
CMOV-0796,COMP-0048,PTY-0907,Neha Patel Suppliers,Both,2024-05-14,2024-06-14,549400,0,4,-44,Active,Unassigned,Delhi,Delhi,2024-06-14 00:00:00,2024-05-01 08:00:00
CMOV-0797,COMP-0048,PTY-0908,Neha Sharma Distributors,Customer,2024-04-25,2024-04-25,927500,0,3,6,Active,Rajesh Kumar,Chennai,Tamil Nadu,2024-04-25 00:00:00,2024-05-01 08:00:00
CMOV-0798,COMP-0048,PTY-0909,Amit Kumar Distributors,Customer,2024-06-21,2024-06-21,195000,0,1,-51,Active,Unassigned,Nagpur,Maharashtra,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0799,COMP-0048,PTY-0910,Amit Gupta Traders,Supplier,2024-04-26,2024-06-30,130000,436300,4,-60,Active,Amit Shah,Coimbatore,Tamil Nadu,2024-06-30 00:00:00,2024-05-01 08:00:00
CMOV-0800,COMP-0048,PTY-0911,Priya Patel Distributors,Customer,2024-05-28,2024-06-22,291500,425000,7,-52,Active,Rajesh Kumar,Ahmedabad,Gujarat,2024-06-22 00:00:00,2024-05-01 08:00:00
CMOV-0801,COMP-0048,PTY-0912,Rajesh Kumar Traders,Supplier,2024-05-16,2024-05-16,0,30000,1,-15,Active,Unassigned,Pune,Maharashtra,2024-05-16 00:00:00,2024-05-01 08:00:00
CMOV-0802,COMP-0048,PTY-0913,Vikram Sharma Suppliers,Both,2024-04-26,2024-05-13,936000,0,4,-12,Active,Rajesh Kumar,Mumbai,Maharashtra,2024-05-13 00:00:00,2024-05-01 08:00:00
CMOV-0803,COMP-0048,PTY-0914,Neha Kumar Suppliers,Supplier,2024-06-11,2024-06-17,1570000,100500,6,-47,Active,Unassigned,Pune,Maharashtra,2024-06-17 00:00:00,2024-05-01 08:00:00
CMOV-0804,COMP-0048,PTY-0915,Neha Gupta Distributors,Customer,2024-05-18,2024-05-18,395000,0,2,-17,Active,Unassigned,Delhi,Delhi,2024-05-18 00:00:00,2024-05-01 08:00:00
CMOV-0805,COMP-0048,PTY-0917,Priya Kumar Suppliers,Supplier,2024-04-01,2024-06-24,1421500,136300,8,-54,Active,Rajesh Kumar,Pune,Maharashtra,2024-06-24 00:00:00,2024-05-01 08:00:00
CMOV-0806,COMP-0048,PTY-0918,Rajesh Kumar Suppliers,Supplier,2024-05-12,2024-06-17,785800,820000,7,-47,Active,Rajesh Kumar,Bangalore,Karnataka,2024-06-17 00:00:00,2024-05-01 08:00:00
CMOV-0807,COMP-0049,PTY-0922,Neha Patel Distributors,Both,2024-06-05,2024-06-05,0,76300,2,-35,Active,Rajesh Kumar,Nagpur,Maharashtra,2024-06-05 00:00:00,2024-05-01 08:00:00
CMOV-0808,COMP-0049,PTY-0924,Rajesh Kumar Distributors,Both,2024-05-08,2024-05-16,675000,0,6,-15,Active,Rajesh Kumar,Surat,Gujarat,2024-05-16 00:00:00,2024-05-01 08:00:00
CMOV-0809,COMP-0049,PTY-0925,Amit Gupta Traders,Supplier,2024-06-21,2024-06-21,12500,0,2,-51,Active,Amit Shah,Bangalore,Karnataka,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0810,COMP-0049,PTY-0927,Priya Gupta Suppliers,Customer,2024-05-17,2024-05-17,294000,0,1,-16,Active,Amit Shah,Delhi,Delhi,2024-05-17 00:00:00,2024-05-01 08:00:00
CMOV-0811,COMP-0049,PTY-0928,Priya Kumar Suppliers,Both,2024-04-27,2024-05-12,275000,65000,2,-11,Active,Unassigned,Delhi,Delhi,2024-05-12 00:00:00,2024-05-01 08:00:00
CMOV-0812,COMP-0049,PTY-0929,Rajesh Gupta Distributors,Supplier,2024-06-27,2024-06-29,151500,0,3,-59,Active,Rajesh Kumar,Bangalore,Karnataka,2024-06-29 00:00:00,2024-05-01 08:00:00
CMOV-0813,COMP-0049,PTY-0931,Rajesh Singh Distributors,Both,2024-04-10,2024-06-03,71800,534500,7,-33,Active,Rajesh Kumar,Mysore,Karnataka,2024-06-03 00:00:00,2024-05-01 08:00:00
CMOV-0814,COMP-0049,PTY-0932,Vikram Singh Distributors,Supplier,2024-04-18,2024-06-10,1176900,0,7,-40,Active,Unassigned,Delhi,Delhi,2024-06-10 00:00:00,2024-05-01 08:00:00
CMOV-0815,COMP-0049,PTY-0933,Vikram Gupta Traders,Supplier,2024-06-01,2024-06-01,0,440000,1,-31,Active,Rajesh Kumar,Coimbatore,Tamil Nadu,2024-06-01 00:00:00,2024-05-01 08:00:00
CMOV-0816,COMP-0049,PTY-0936,Amit Singh Traders,Customer,2024-04-25,2024-04-25,0,1360000,2,6,Active,Unassigned,Ahmedabad,Gujarat,2024-04-25 00:00:00,2024-05-01 08:00:00
CMOV-0817,COMP-0049,PTY-0937,Neha Sharma Distributors,Customer,2024-05-23,2024-05-30,330000,250000,4,-29,Active,Rajesh Kumar,Coimbatore,Tamil Nadu,2024-05-30 00:00:00,2024-05-01 08:00:00
CMOV-0818,COMP-0049,PTY-0938,Amit Patel Traders,Both,2024-04-02,2024-05-03,1170000,611000,4,-2,Active,Amit Shah,Delhi,Delhi,2024-05-03 00:00:00,2024-05-01 08:00:00
CMOV-0819,COMP-0049,PTY-0939,Vikram Sharma Distributors,Both,2024-04-02,2024-04-02,0,55000,1,29,Active,Unassigned,Ahmedabad,Gujarat,2024-04-02 00:00:00,2024-05-01 08:00:00
CMOV-0820,COMP-0049,PTY-0940,Amit Singh Traders,Customer,2024-05-04,2024-05-04,0,617500,3,-3,Active,Unassigned,Delhi,Delhi,2024-05-04 00:00:00,2024-05-01 08:00:00
CMOV-0821,COMP-0049,PTY-0941,Rajesh Kumar Traders,Both,2024-04-21,2024-06-29,977900,285000,12,-59,Active,Unassigned,Pune,Maharashtra,2024-06-29 00:00:00,2024-05-01 08:00:00
CMOV-0822,COMP-0049,PTY-0942,Amit Patel Distributors,Customer,2024-04-11,2024-04-11,243500,0,2,20,Active,Unassigned,Delhi,Delhi,2024-04-11 00:00:00,2024-05-01 08:00:00
CMOV-0823,COMP-0049,PTY-0943,Priya Gupta Distributors,Customer,2024-06-18,2024-06-18,0,30800,2,-48,Active,Rajesh Kumar,Chennai,Tamil Nadu,2024-06-18 00:00:00,2024-05-01 08:00:00
CMOV-0824,COMP-0049,PTY-0944,Rajesh Gupta Suppliers,Customer,2024-06-13,2024-06-13,0,967000,3,-43,Active,Unassigned,Chennai,Tamil Nadu,2024-06-13 00:00:00,2024-05-01 08:00:00
CMOV-0825,COMP-0050,PTY-0945,Priya Sharma Traders,Customer,2024-06-28,2024-06-28,0,4500,1,-58,Active,Unassigned,Coimbatore,Tamil Nadu,2024-06-28 00:00:00,2024-05-01 08:00:00
CMOV-0826,COMP-0050,PTY-0946,Vikram Singh Suppliers,Both,2024-04-27,2024-05-02,73000,0,4,-1,Active,Rajesh Kumar,Chennai,Tamil Nadu,2024-05-02 00:00:00,2024-05-01 08:00:00
CMOV-0827,COMP-0050,PTY-0947,Priya Patel Distributors,Supplier,2024-04-19,2024-06-14,1913000,255500,8,-44,Active,Rajesh Kumar,Nagpur,Maharashtra,2024-06-14 00:00:00,2024-05-01 08:00:00
CMOV-0828,COMP-0050,PTY-0948,Rajesh Sharma Traders,Supplier,2024-05-27,2024-05-27,760400,0,3,-26,Active,Amit Shah,Surat,Gujarat,2024-05-27 00:00:00,2024-05-01 08:00:00
CMOV-0829,COMP-0050,PTY-0949,Amit Singh Distributors,Supplier,2024-04-21,2024-06-30,1648000,1361200,13,-60,Active,Amit Shah,Mumbai,Maharashtra,2024-06-30 00:00:00,2024-05-01 08:00:00
CMOV-0830,COMP-0050,PTY-0950,Amit Gupta Distributors,Supplier,2024-04-21,2024-04-21,0,293000,3,10,Active,Unassigned,Pune,Maharashtra,2024-04-21 00:00:00,2024-05-01 08:00:00
CMOV-0831,COMP-0050,PTY-0951,Neha Sharma Suppliers,Both,2024-04-15,2024-04-28,442400,550000,6,3,Active,Rajesh Kumar,Coimbatore,Tamil Nadu,2024-04-28 00:00:00,2024-05-01 08:00:00
CMOV-0832,COMP-0050,PTY-0954,Neha Gupta Traders,Both,2024-05-10,2024-05-10,4500,0,1,-9,Active,Amit Shah,Pune,Maharashtra,2024-05-10 00:00:00,2024-05-01 08:00:00
CMOV-0833,COMP-0050,PTY-0956,Priya Sharma Traders,Customer,2024-05-04,2024-05-05,392200,402500,4,-4,Active,Rajesh Kumar,Delhi,Delhi,2024-05-05 00:00:00,2024-05-01 08:00:00
CMOV-0834,COMP-0050,PTY-0957,Priya Patel Distributors,Customer,2024-04-05,2024-04-05,50500,0,2,26,Active,Unassigned,Ahmedabad,Gujarat,2024-04-05 00:00:00,2024-05-01 08:00:00
CMOV-0835,COMP-0050,PTY-0958,Vikram Sharma Traders,Supplier,2024-06-20,2024-06-20,0,282000,2,-50,Active,Unassigned,Mumbai,Maharashtra,2024-06-20 00:00:00,2024-05-01 08:00:00
CMOV-0836,COMP-0050,PTY-0959,Amit Patel Traders,Customer,2024-04-15,2024-05-06,0,429500,5,-5,Active,Rajesh Kumar,Coimbatore,Tamil Nadu,2024-05-06 00:00:00,2024-05-01 08:00:00
CMOV-0837,COMP-0050,PTY-0960,Rajesh Gupta Suppliers,Both,2024-04-20,2024-06-21,22500,992000,7,-51,Active,Amit Shah,Chennai,Tamil Nadu,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0838,COMP-0050,PTY-0961,Rajesh Singh Distributors,Supplier,2024-05-23,2024-06-05,0,90400,4,-35,Active,Unassigned,Delhi,Delhi,2024-06-05 00:00:00,2024-05-01 08:00:00
CMOV-0839,COMP-0050,PTY-0962,Rajesh Sharma Traders,Customer,2024-05-19,2024-05-19,126000,0,1,-18,Active,Amit Shah,Bangalore,Karnataka,2024-05-19 00:00:00,2024-05-01 08:00:00
CMOV-0840,COMP-0050,PTY-0963,Vikram Patel Distributors,Supplier,2024-06-11,2024-06-21,1561000,0,4,-51,Active,Unassigned,Coimbatore,Tamil Nadu,2024-06-21 00:00:00,2024-05-01 08:00:00
