OrderID,CompanyID,OrderType,OrderNo,OrderDate,PartyID,ReferenceNo,ItemID,Qty,Rate,Amount,Status,ExpectedDate,Narration,CreatedAt,UpdatedAt,Version
ORD-0766,COMP-0026,Sales Order,SO-000766,2024-06-03,PTY-0484,REF-000766,ITM-0006_COMP-0026,2,3500,7000,Completed,2024-06-30,Sales Order for Neha Patel Distributors,2024-06-03 00:00:00,2024-06-30 08:00:00,1
ORD-0767,COMP-0026,Sales Order,SO-000767,2024-06-29,PTY-0488,REF-000767,ITM-0002_COMP-0026,4,55000,220000,Pending,2024-07-16,Sales Order for Neha Patel Distributors,2024-06-29 00:00:00,2024-06-30 08:00:00,1
ORD-0768,COMP-0026,Sales Order,SO-000768,2024-05-24,PTY-0482,REF-000768,ITM-0001_COMP-0026,9,65000,585000,Pending,2024-06-09,Sales Order for Priya Sharma Traders,2024-05-24 00:00:00,2024-06-30 08:00:00,1
ORD-0769,COMP-0026,Purchase Order,PO-000769,2024-05-12,PTY-0493,REF-000769,ITM-0008_COMP-0026,1,630,630,Pending,2024-05-31,Purchase Order for Priya Sharma Distributors,2024-05-12 00:00:00,2024-06-30 08:00:00,1
ORD-0770,COMP-0026,Sales Order,SO-000770,2024-06-18,PTY-0480,REF-000770,ITM-0008_COMP-0026,6,900,5400,Completed,2024-06-30,Sales Order for Neha Kumar Traders,2024-06-18 00:00:00,2024-06-30 08:00:00,1
ORD-0771,COMP-0026,Purchase Order,PO-000771,2024-05-25,PTY-0490,REF-000771,ITM-0006_COMP-0026,1,2450,2450,Confirmed,2024-06-18,Purchase Order for Rajesh Singh Distributors,2024-05-25 00:00:00,2024-06-30 08:00:00,1
ORD-0772,COMP-0026,Sales Order,SO-000772,2024-06-10,PTY-0488,REF-000772,ITM-0009_COMP-0026,3,1500,4500,Confirmed,2024-06-20,Sales Order for Neha Patel Distributors,2024-06-10 00:00:00,2024-06-30 08:00:00,1
ORD-0773,COMP-0026,Sales Order,SO-000773,2024-05-27,PTY-0490,REF-000773,ITM-0004_COMP-0026,1,120000,120000,Completed,2024-06-19,Sales Order for Rajesh Singh Distributors,2024-05-27 00:00:00,2024-06-30 08:00:00,1
ORD-0774,COMP-0026,Sales Order,SO-000774,2024-05-29,PTY-0486,REF-000774,ITM-0004_COMP-0026,10,120000,1200000,Confirmed,2024-06-05,Sales Order for Rajesh Patel Traders,2024-05-29 00:00:00,2024-06-30 08:00:00,1
ORD-0775,COMP-0026,Sales Order,SO-000775,2024-04-02,PTY-0480,REF-000775,ITM-0001_COMP-0026,6,65000,390000,Completed,2024-05-02,Sales Order for Neha Kumar Traders,2024-04-02 00:00:00,2024-06-30 08:00:00,1
ORD-0776,COMP-0026,Purchase Order,PO-000776,2024-04-23,PTY-0496,REF-000776,ITM-0001_COMP-0026,8,45500,364000,Completed,2024-04-30,Purchase Order for Amit Kumar Distributors,2024-04-23 00:00:00,2024-06-30 08:00:00,1
ORD-0777,COMP-0026,Purchase Order,PO-000777,2024-06-23,PTY-0491,REF-000777,ITM-0005_COMP-0026,9,38500,346500,Completed,2024-07-10,Purchase Order for Priya Singh Suppliers,2024-06-23 00:00:00,2024-06-30 08:00:00,1
ORD-0778,COMP-0027,Sales Order,SO-000778,2024-06-19,PTY-0499,REF-000778,ITM-0004_COMP-0027,3,120000,360000,Confirmed,2024-07-10,Sales Order for Priya Sharma Distributors,2024-06-19 00:00:00,2024-06-30 08:00:00,1
ORD-0779,COMP-0027,Purchase Order,PO-000779,2024-04-16,PTY-0505,REF-000779,ITM-0003_COMP-0027,10,29399,293990,Confirmed,2024-04-29,Purchase Order for Neha Singh Distributors,2024-04-16 00:00:00,2024-06-30 08:00:00,1
ORD-0780,COMP-0027,Purchase Order,PO-000780,2024-06-13,PTY-0510,REF-000780,ITM-0003_COMP-0027,6,29399,176394,Pending,2024-06-28,Purchase Order for Amit Kumar Suppliers,2024-06-13 00:00:00,2024-06-30 08:00:00,1
ORD-0781,COMP-0027,Sales Order,SO-000781,2024-05-08,PTY-0509,REF-000781,ITM-0005_COMP-0027,8,55000,440000,Confirmed,2024-05-26,Sales Order for Vikram Kumar Traders,2024-05-08 00:00:00,2024-06-30 08:00:00,1
ORD-0782,COMP-0027,Sales Order,SO-000782,2024-06-22,PTY-0509,REF-000782,ITM-0009_COMP-0027,7,1500,10500,Confirmed,2024-07-08,Sales Order for Vikram Kumar Traders,2024-06-22 00:00:00,2024-06-30 08:00:00,1
ORD-0783,COMP-0027,Purchase Order,PO-000783,2024-05-05,PTY-0508,REF-000783,ITM-0001_COMP-0027,1,45500,45500,Completed,2024-05-27,Purchase Order for Amit Singh Suppliers,2024-05-05 00:00:00,2024-06-30 08:00:00,1
ORD-0784,COMP-0027,Sales Order,SO-000784,2024-06-13,PTY-0512,REF-000784,ITM-0005_COMP-0027,7,55000,385000,Confirmed,2024-06-26,Sales Order for Rajesh Singh Distributors,2024-06-13 00:00:00,2024-06-30 08:00:00,1
ORD-0785,COMP-0027,Sales Order,SO-000785,2024-06-16,PTY-0506,REF-000785,ITM-0006_COMP-0027,6,3500,21000,Completed,2024-07-13,Sales Order for Neha Kumar Traders,2024-06-16 00:00:00,2024-06-30 08:00:00,1
ORD-0786,COMP-0027,Sales Order,SO-000786,2024-06-22,PTY-0502,REF-000786,ITM-0006_COMP-0027,9,3500,31500,Completed,2024-07-06,Sales Order for Neha Patel Traders,2024-06-22 00:00:00,2024-06-30 08:00:00,1
ORD-0787,COMP-0027,Sales Order,SO-000787,2024-05-17,PTY-0498,REF-000787,ITM-0008_COMP-0027,8,900,7200,Completed,2024-05-25,Sales Order for Priya Kumar Suppliers,2024-05-17 00:00:00,2024-06-30 08:00:00,1
ORD-0788,COMP-0027,Sales Order,SO-000788,2024-04-07,PTY-0499,REF-000788,ITM-0008_COMP-0027,3,900,2700,Completed,2024-04-17,Sales Order for Priya Sharma Distributors,2024-04-07 00:00:00,2024-06-30 08:00:00,1
ORD-0789,COMP-0027,Sales Order,SO-000789,2024-04-10,PTY-0503,REF-000789,ITM-0009_COMP-0027,1,1500,1500,Confirmed,2024-04-26,Sales Order for Neha Sharma Traders,2024-04-10 00:00:00,2024-06-30 08:00:00,1
ORD-0790,COMP-0027,Sales Order,SO-000790,2024-05-01,PTY-0503,REF-000790,ITM-0007_COMP-0027,10,10000,100000,Confirmed,2024-05-21,Sales Order for Neha Sharma Traders,2024-05-01 00:00:00,2024-06-30 08:00:00,1
ORD-0791,COMP-0027,Sales Order,SO-000791,2024-04-15,PTY-0499,REF-000791,ITM-0005_COMP-0027,7,55000,385000,Pending,2024-04-22,Sales Order for Priya Sharma Distributors,2024-04-15 00:00:00,2024-06-30 08:00:00,1
ORD-0792,COMP-0027,Sales Order,SO-000792,2024-06-19,PTY-0501,REF-000792,ITM-0006_COMP-0027,3,3500,10500,Completed,2024-06-26,Sales Order for Rajesh Sharma Distributors,2024-06-19 00:00:00,2024-06-30 08:00:00,1
ORD-0793,COMP-0027,Sales Order,SO-000793,2024-05-26,PTY-0500,REF-000793,ITM-0007_COMP-0027,1,10000,10000,Completed,2024-06-23,Sales Order for Amit Sharma Traders,2024-05-26 00:00:00,2024-06-30 08:00:00,1
ORD-0794,COMP-0027,Purchase Order,PO-000794,2024-04-10,PTY-0510,REF-000794,ITM-0005_COMP-0027,3,38500,115500,Confirmed,2024-04-29,Purchase Order for Amit Kumar Suppliers,2024-04-10 00:00:00,2024-06-30 08:00:00,1
ORD-0795,COMP-0027,Sales Order,SO-000795,2024-04-30,PTY-0499,REF-000795,ITM-0007_COMP-0027,2,10000,20000,Pending,2024-05-16,Sales Order for Priya Sharma Distributors,2024-04-30 00:00:00,2024-06-30 08:00:00,1
ORD-0796,COMP-0027,Sales Order,SO-000796,2024-06-10,PTY-0501,REF-000796,ITM-0002_COMP-0027,1,55000,55000,Completed,2024-06-19,Sales Order for Rajesh Sharma Distributors,2024-06-10 00:00:00,2024-06-30 08:00:00,1
ORD-0797,COMP-0027,Purchase Order,PO-000797,2024-06-28,PTY-0498,REF-000797,ITM-0005_COMP-0027,6,38500,231000,Cancelled,2024-07-19,Purchase Order for Priya Kumar Suppliers,2024-06-28 00:00:00,2024-06-30 08:00:00,1
ORD-0798,COMP-0027,Sales Order,SO-000798,2024-05-03,PTY-0503,REF-000798,ITM-0002_COMP-0027,10,55000,550000,Completed,2024-05-31,Sales Order for Neha Sharma Traders,2024-05-03 00:00:00,2024-06-30 08:00:00,1
ORD-0799,COMP-0027,Sales Order,SO-000799,2024-05-17,PTY-0509,REF-000799,ITM-0002_COMP-0027,10,55000,550000,Pending,2024-06-15,Sales Order for Vikram Kumar Traders,2024-05-17 00:00:00,2024-06-30 08:00:00,1
ORD-0800,COMP-0027,Purchase Order,PO-000800,2024-05-13,PTY-0512,REF-000800,ITM-0008_COMP-0027,4,630,2520,Confirmed,2024-06-09,Purchase Order for Rajesh Singh Distributors,2024-05-13 00:00:00,2024-06-30 08:00:00,1
ORD-0801,COMP-0027,Sales Order,SO-000801,2024-05-24,PTY-0503,REF-000801,ITM-0006_COMP-0027,2,3500,7000,Completed,2024-06-15,Sales Order for Neha Sharma Traders,2024-05-24 00:00:00,2024-06-30 08:00:00,1
ORD-0802,COMP-0027,Purchase Order,PO-000802,2024-05-01,PTY-0505,REF-000802,ITM-0005_COMP-0027,2,38500,77000,Completed,2024-05-15,Purchase Order for Neha Singh Distributors,2024-05-01 00:00:00,2024-06-30 08:00:00,1
ORD-0803,COMP-0027,Sales Order,SO-000803,2024-04-04,PTY-0512,REF-000803,ITM-0003_COMP-0027,9,42000,378000,Completed,2024-04-23,Sales Order for Rajesh Singh Distributors,2024-04-04 00:00:00,2024-06-30 08:00:00,1
ORD-0804,COMP-0027,Sales Order,SO-000804,2024-04-13,PTY-0504,REF-000804,ITM-0007_COMP-0027,6,10000,60000,Confirmed,2024-05-13,Sales Order for Amit Patel Distributors,2024-04-13 00:00:00,2024-06-30 08:00:00,1
ORD-0805,COMP-0027,Purchase Order,PO-000805,2024-04-22,PTY-0508,REF-000805,ITM-0003_COMP-0027,4,29399,117596,Completed,2024-05-10,Purchase Order for Amit Singh Suppliers,2024-04-22 00:00:00,2024-06-30 08:00:00,1
ORD-0806,COMP-0027,Purchase Order,PO-000806,2024-05-27,PTY-0506,REF-000806,ITM-0002_COMP-0027,5,38500,192500,Pending,2024-06-21,Purchase Order for Neha Kumar Traders,2024-05-27 00:00:00,2024-06-30 08:00:00,1
ORD-0807,COMP-0027,Sales Order,SO-000807,2024-05-31,PTY-0506,REF-000807,ITM-0006_COMP-0027,4,3500,14000,Pending,2024-06-11,Sales Order for Neha Kumar Traders,2024-05-31 00:00:00,2024-06-30 08:00:00,1
ORD-0808,COMP-0027,Purchase Order,PO-000808,2024-06-03,PTY-0510,REF-000808,ITM-0006_COMP-0027,3,2450,7350,Cancelled,2024-06-22,Purchase Order for Amit Kumar Suppliers,2024-06-03 00:00:00,2024-06-30 08:00:00,1
ORD-0809,COMP-0027,Purchase Order,PO-000809,2024-05-11,PTY-0508,REF-000809,ITM-0009_COMP-0027,10,1050,10500,Pending,2024-06-09,Purchase Order for Amit Singh Suppliers,2024-05-11 00:00:00,2024-06-30 08:00:00,1
ORD-0810,COMP-0027,Sales Order,SO-000810,2024-06-10,PTY-0499,REF-000810,ITM-0008_COMP-0027,2,900,1800,Completed,2024-06-27,Sales Order for Priya Sharma Distributors,2024-06-10 00:00:00,2024-06-30 08:00:00,1
ORD-0811,COMP-0027,Sales Order,SO-000811,2024-04-15,PTY-0499,REF-000811,ITM-0005_COMP-0027,3,55000,165000,Confirmed,2024-05-15,Sales Order for Priya Sharma Distributors,2024-04-15 00:00:00,2024-06-30 08:00:00,1
ORD-0812,COMP-0028,Purchase Order,PO-000812,2024-05-08,PTY-0522,REF-000812,ITM-0005_COMP-0028,7,38500,269500,Confirmed,2024-05-29,Purchase Order for Amit Gupta Traders,2024-05-08 00:00:00,2024-06-30 08:00:00,1
ORD-0813,COMP-0028,Sales Order,SO-000813,2024-06-26,PTY-0527,REF-000813,ITM-0002_COMP-0028,8,55000,440000,Confirmed,2024-07-25,Sales Order for Neha Kumar Suppliers,2024-06-26 00:00:00,2024-06-30 08:00:00,1
ORD-0814,COMP-0028,Sales Order,SO-000814,2024-06-13,PTY-0530,REF-000814,ITM-0007_COMP-0028,7,10000,70000,Confirmed,2024-07-09,Sales Order for Amit Patel Distributors,2024-06-13 00:00:00,2024-06-30 08:00:00,1
ORD-0815,COMP-0028,Sales Order,SO-000815,2024-05-11,PTY-0528,REF-000815,ITM-0006_COMP-0028,8,3500,28000,Completed,2024-06-10,Sales Order for Rajesh Gupta Suppliers,2024-05-11 00:00:00,2024-06-30 08:00:00,1
ORD-0816,COMP-0028,Purchase Order,PO-000816,2024-04-25,PTY-0513,REF-000816,ITM-0002_COMP-0028,2,38500,77000,Confirmed,2024-05-17,Purchase Order for Vikram Kumar Traders,2024-04-25 00:00:00,2024-06-30 08:00:00,1
ORD-0817,COMP-0028,Purchase Order,PO-000817,2024-04-12,PTY-0513,REF-000817,ITM-0007_COMP-0028,2,7000,14000,Completed,2024-04-25,Purchase Order for Vikram Kumar Traders,2024-04-12 00:00:00,2024-06-30 08:00:00,1
ORD-0818,COMP-0028,Sales Order,SO-000818,2024-04-05,PTY-0515,REF-000818,ITM-0003_COMP-0028,8,42000,336000,Completed,2024-04-18,Sales Order for Rajesh Sharma Distributors,2024-04-05 00:00:00,2024-06-30 08:00:00,1
ORD-0819,COMP-0028,Sales Order,SO-000819,2024-04-12,PTY-0527,REF-000819,ITM-0003_COMP-0028,1,42000,42000,Cancelled,2024-04-26,Sales Order for Neha Kumar Suppliers,2024-04-12 00:00:00,2024-06-30 08:00:00,1
ORD-0820,COMP-0028,Purchase Order,PO-000820,2024-05-31,PTY-0522,REF-000820,ITM-0007_COMP-0028,5,7000,35000,Pending,2024-06-07,Purchase Order for Amit Gupta Traders,2024-05-31 00:00:00,2024-06-30 08:00:00,1
ORD-0821,COMP-0028,Sales Order,SO-000821,2024-06-12,PTY-0530,REF-000821,ITM-0006_COMP-0028,5,3500,17500,Completed,2024-06-23,Sales Order for Amit Patel Distributors,2024-06-12 00:00:00,2024-06-30 08:00:00,1
ORD-0822,COMP-0028,Purchase Order,PO-000822,2024-04-08,PTY-0525,REF-000822,ITM-0003_COMP-0028,5,29399,146995,Pending,2024-04-17,Purchase Order for Priya Gupta Traders,2024-04-08 00:00:00,2024-06-30 08:00:00,1
ORD-0823,COMP-0028,Sales Order,SO-000823,2024-05-06,PTY-0524,REF-000823,ITM-0003_COMP-0028,5,42000,210000,Completed,2024-06-03,Sales Order for Amit Gupta Traders,2024-05-06 00:00:00,2024-06-30 08:00:00,1
ORD-0824,COMP-0028,Sales Order,SO-000824,2024-04-09,PTY-0524,REF-000824,ITM-0008_COMP-0028,6,900,5400,Completed,2024-04-25,Sales Order for Amit Gupta Traders,2024-04-09 00:00:00,2024-06-30 08:00:00,1
ORD-0825,COMP-0028,Sales Order,SO-000825,2024-05-26,PTY-0524,REF-000825,ITM-0009_COMP-0028,3,1500,4500,Confirmed,2024-06-06,Sales Order for Amit Gupta Traders,2024-05-26 00:00:00,2024-06-30 08:00:00,1
ORD-0826,COMP-0028,Purchase Order,PO-000826,2024-04-08,PTY-0521,REF-000826,ITM-0003_COMP-0028,2,29399,58798,Confirmed,2024-04-17,Purchase Order for Amit Sharma Suppliers,2024-04-08 00:00:00,2024-06-30 08:00:00,1
ORD-0827,COMP-0028,Purchase Order,PO-000827,2024-06-05,PTY-0523,REF-000827,ITM-0001_COMP-0028,4,45500,182000,Completed,2024-06-28,Purchase Order for Rajesh Sharma Suppliers,2024-06-05 00:00:00,2024-06-30 08:00:00,1
ORD-0828,COMP-0028,Purchase Order,PO-000828,2024-06-16,PTY-0516,REF-000828,ITM-0006_COMP-0028,10,2450,24500,Confirmed,2024-06-27,Purchase Order for Vikram Singh Distributors,2024-06-16 00:00:00,2024-06-30 08:00:00,1
ORD-0829,COMP-0028,Purchase Order,PO-000829,2024-06-28,PTY-0523,REF-000829,ITM-0006_COMP-0028,3,2450,7350,Completed,2024-07-07,Purchase Order for Rajesh Sharma Suppliers,2024-06-28 00:00:00,2024-06-30 08:00:00,1
ORD-0830,COMP-0028,Purchase Order,PO-000830,2024-06-03,PTY-0523,REF-000830,ITM-0005_COMP-0028,6,38500,231000,Completed,2024-06-16,Purchase Order for Rajesh Sharma Suppliers,2024-06-03 00:00:00,2024-06-30 08:00:00,1
ORD-0831,COMP-0028,Sales Order,SO-000831,2024-04-30,PTY-0526,REF-000831,ITM-0005_COMP-0028,10,55000,550000,Pending,2024-05-17,Sales Order for Neha Kumar Distributors,2024-04-30 00:00:00,2024-06-30 08:00:00,1
ORD-0832,COMP-0028,Purchase Order,PO-000832,2024-04-05,PTY-0527,REF-000832,ITM-0005_COMP-0028,2,38500,77000,Completed,2024-04-15,Purchase Order for Neha Kumar Suppliers,2024-04-05 00:00:00,2024-06-30 08:00:00,1
ORD-0833,COMP-0028,Purchase Order,PO-000833,2024-04-28,PTY-0527,REF-000833,ITM-0002_COMP-0028,4,38500,154000,Completed,2024-05-25,Purchase Order for Neha Kumar Suppliers,2024-04-28 00:00:00,2024-06-30 08:00:00,1
ORD-0834,COMP-0028,Purchase Order,PO-000834,2024-06-22,PTY-0528,REF-000834,ITM-0004_COMP-0028,2,84000,168000,Pending,2024-07-20,Purchase Order for Rajesh Gupta Suppliers,2024-06-22 00:00:00,2024-06-30 08:00:00,1
ORD-0835,COMP-0028,Sales Order,SO-000835,2024-06-03,PTY-0530,REF-000835,ITM-0008_COMP-0028,9,900,8100,Completed,2024-06-23,Sales Order for Amit Patel Distributors,2024-06-03 00:00:00,2024-06-30 08:00:00,1
ORD-0836,COMP-0028,Purchase Order,PO-000836,2024-06-27,PTY-0524,REF-000836,ITM-0007_COMP-0028,1,7000,7000,Completed,2024-07-07,Purchase Order for Amit Gupta Traders,2024-06-27 00:00:00,2024-06-30 08:00:00,1
ORD-0837,COMP-0029,Sales Order,SO-000837,2024-04-30,PTY-0542,REF-000837,ITM-0002_COMP-0029,6,55000,330000,Completed,2024-05-27,Sales Order for Amit Singh Distributors,2024-04-30 00:00:00,2024-06-30 08:00:00,1
ORD-0838,COMP-0029,Purchase Order,PO-000838,2024-05-06,PTY-0551,REF-000838,ITM-0005_COMP-0029,8,38500,308000,Confirmed,2024-05-20,Purchase Order for Rajesh Sharma Distributors,2024-05-06 00:00:00,2024-06-30 08:00:00,1
ORD-0839,COMP-0029,Sales Order,SO-000839,2024-06-29,PTY-0545,REF-000839,ITM-0008_COMP-0029,4,900,3600,Completed,2024-07-19,Sales Order for Priya Kumar Distributors,2024-06-29 00:00:00,2024-06-30 08:00:00,1
ORD-0840,COMP-0029,Sales Order,SO-000840,2024-06-01,PTY-0535,REF-000840,ITM-0007_COMP-0029,9,10000,90000,Confirmed,2024-06-19,Sales Order for Neha Singh Suppliers,2024-06-01 00:00:00,2024-06-30 08:00:00,1
ORD-0841,COMP-0029,Sales Order,SO-000841,2024-05-17,PTY-0534,REF-000841,ITM-0008_COMP-0029,6,900,5400,Confirmed,2024-05-25,Sales Order for Amit Patel Suppliers,2024-05-17 00:00:00,2024-06-30 08:00:00,1
ORD-0842,COMP-0029,Sales Order,SO-000842,2024-04-01,PTY-0550,REF-000842,ITM-0001_COMP-0029,2,65000,130000,Pending,2024-05-01,Sales Order for Rajesh Gupta Distributors,2024-04-01 00:00:00,2024-06-30 08:00:00,1
ORD-0843,COMP-0029,Purchase Order,PO-000843,2024-05-12,PTY-0550,REF-000843,ITM-0005_COMP-0029,1,38500,38500,Completed,2024-06-11,Purchase Order for Rajesh Gupta Distributors,2024-05-12 00:00:00,2024-06-30 08:00:00,1
ORD-0844,COMP-0029,Sales Order,SO-000844,2024-04-22,PTY-0544,REF-000844,ITM-0006_COMP-0029,1,3500,3500,Confirmed,2024-05-18,Sales Order for Rajesh Singh Suppliers,2024-04-22 00:00:00,2024-06-30 08:00:00,1
ORD-0845,COMP-0029,Sales Order,SO-000845,2024-06-13,PTY-0534,REF-000845,ITM-0009_COMP-0029,5,1500,7500,Completed,2024-07-04,Sales Order for Amit Patel Suppliers,2024-06-13 00:00:00,2024-06-30 08:00:00,1
ORD-0846,COMP-0029,Purchase Order,PO-000846,2024-05-20,PTY-0532,REF-000846,ITM-0007_COMP-0029,4,7000,28000,Completed,2024-06-19,Purchase Order for Amit Patel Traders,2024-05-20 00:00:00,2024-06-30 08:00:00,1
ORD-0847,COMP-0029,Sales Order,SO-000847,2024-06-17,PTY-0543,REF-000847,ITM-0002_COMP-0029,7,55000,385000,Pending,2024-07-14,Sales Order for Priya Kumar Suppliers,2024-06-17 00:00:00,2024-06-30 08:00:00,1
ORD-0848,COMP-0029,Purchase Order,PO-000848,2024-06-16,PTY-0539,REF-000848,ITM-0001_COMP-0029,7,45500,318500,Completed,2024-06-28,Purchase Order for Neha Singh Distributors,2024-06-16 00:00:00,2024-06-30 08:00:00,1
ORD-0849,COMP-0029,Sales Order,SO-000849,2024-06-05,PTY-0533,REF-000849,ITM-0007_COMP-0029,9,10000,90000,Pending,2024-06-18,Sales Order for Amit Kumar Traders,2024-06-05 00:00:00,2024-06-30 08:00:00,1
ORD-0850,COMP-0029,Sales Order,SO-000850,2024-04-16,PTY-0535,REF-000850,ITM-0008_COMP-0029,10,900,9000,Completed,2024-05-03,Sales Order for Neha Singh Suppliers,2024-04-16 00:00:00,2024-06-30 08:00:00,1
ORD-0851,COMP-0029,Sales Order,SO-000851,2024-06-10,PTY-0537,REF-000851,ITM-0004_COMP-0029,4,120000,480000,Confirmed,2024-06-19,Sales Order for Rajesh Gupta Traders,2024-06-10 00:00:00,2024-06-30 08:00:00,1
ORD-0852,COMP-0029,Purchase Order,PO-000852,2024-05-20,PTY-0551,REF-000852,ITM-0003_COMP-0029,6,29399,176394,Completed,2024-05-27,Purchase Order for Rajesh Sharma Distributors,2024-05-20 00:00:00,2024-06-30 08:00:00,1
ORD-0853,COMP-0029,Sales Order,SO-000853,2024-06-30,PTY-0545,REF-000853,ITM-0007_COMP-0029,2,10000,20000,Confirmed,2024-07-20,Sales Order for Priya Kumar Distributors,2024-06-30 00:00:00,2024-06-30 08:00:00,1
ORD-0854,COMP-0029,Sales Order,SO-000854,2024-05-29,PTY-0542,REF-000854,ITM-0002_COMP-0029,4,55000,220000,Completed,2024-06-13,Sales Order for Amit Singh Distributors,2024-05-29 00:00:00,2024-06-30 08:00:00,1
ORD-0855,COMP-0029,Purchase Order,PO-000855,2024-06-03,PTY-0537,REF-000855,ITM-0003_COMP-0029,4,29399,117596,Completed,2024-06-20,Purchase Order for Rajesh Gupta Traders,2024-06-03 00:00:00,2024-06-30 08:00:00,1
ORD-0856,COMP-0029,Purchase Order,PO-000856,2024-04-30,PTY-0539,REF-000856,ITM-0003_COMP-0029,2,29399,58798,Completed,2024-05-28,Purchase Order for Neha Singh Distributors,2024-04-30 00:00:00,2024-06-30 08:00:00,1
ORD-0857,COMP-0029,Sales Order,SO-000857,2024-04-20,PTY-0542,REF-000857,ITM-0003_COMP-0029,1,42000,42000,Completed,2024-05-11,Sales Order for Amit Singh Distributors,2024-04-20 00:00:00,2024-06-30 08:00:00,1
ORD-0858,COMP-0029,Purchase Order,PO-000858,2024-06-01,PTY-0534,REF-000858,ITM-0006_COMP-0029,9,2450,22050,Pending,2024-06-22,Purchase Order for Amit Patel Suppliers,2024-06-01 00:00:00,2024-06-30 08:00:00,1
ORD-0859,COMP-0029,Purchase Order,PO-000859,2024-06-30,PTY-0535,REF-000859,ITM-0006_COMP-0029,1,2450,2450,Confirmed,2024-07-28,Purchase Order for Neha Singh Suppliers,2024-06-30 00:00:00,2024-06-30 08:00:00,1
ORD-0860,COMP-0029,Sales Order,SO-000860,2024-06-12,PTY-0544,REF-000860,ITM-0004_COMP-0029,1,120000,120000,Confirmed,2024-07-07,Sales Order for Rajesh Singh Suppliers,2024-06-12 00:00:00,2024-06-30 08:00:00,1
ORD-0861,COMP-0029,Purchase Order,PO-000861,2024-06-28,PTY-0551,REF-000861,ITM-0004_COMP-0029,7,84000,588000,Completed,2024-07-14,Purchase Order for Rajesh Sharma Distributors,2024-06-28 00:00:00,2024-06-30 08:00:00,1
ORD-0862,COMP-0029,Purchase Order,PO-000862,2024-04-24,PTY-0537,REF-000862,ITM-0008_COMP-0029,10,630,6300,Completed,2024-05-12,Purchase Order for Rajesh Gupta Traders,2024-04-24 00:00:00,2024-06-30 08:00:00,1
ORD-0863,COMP-0029,Sales Order,SO-000863,2024-04-29,PTY-0548,REF-000863,ITM-0002_COMP-0029,3,55000,165000,Pending,2024-05-24,Sales Order for Neha Patel Distributors,2024-04-29 00:00:00,2024-06-30 08:00:00,1
ORD-0864,COMP-0029,Purchase Order,PO-000864,2024-05-01,PTY-0534,REF-000864,ITM-0002_COMP-0029,2,38500,77000,Completed,2024-05-15,Purchase Order for Amit Patel Suppliers,2024-05-01 00:00:00,2024-06-30 08:00:00,1
ORD-0865,COMP-0029,Sales Order,SO-000865,2024-04-07,PTY-0532,REF-000865,ITM-0008_COMP-0029,6,900,5400,Confirmed,2024-04-20,Sales Order for Amit Patel Traders,2024-04-07 00:00:00,2024-06-30 08:00:00,1
ORD-0866,COMP-0029,Sales Order,SO-000866,2024-06-26,PTY-0537,REF-000866,ITM-0005_COMP-0029,7,55000,385000,Confirmed,2024-07-21,Sales Order for Rajesh Gupta Traders,2024-06-26 00:00:00,2024-06-30 08:00:00,1
ORD-0867,COMP-0029,Purchase Order,PO-000867,2024-06-07,PTY-0534,REF-000867,ITM-0003_COMP-0029,4,29399,117596,Completed,2024-06-18,Purchase Order for Amit Patel Suppliers,2024-06-07 00:00:00,2024-06-30 08:00:00,1
ORD-0868,COMP-0029,Sales Order,SO-000868,2024-04-17,PTY-0541,REF-000868,ITM-0003_COMP-0029,1,42000,42000,Completed,2024-05-11,Sales Order for Vikram Singh Traders,2024-04-17 00:00:00,2024-06-30 08:00:00,1
ORD-0869,COMP-0029,Purchase Order,PO-000869,2024-05-02,PTY-0551,REF-000869,ITM-0001_COMP-0029,10,45500,455000,Confirmed,2024-05-18,Purchase Order for Rajesh Sharma Distributors,2024-05-02 00:00:00,2024-06-30 08:00:00,1
ORD-0870,COMP-0029,Sales Order,SO-000870,2024-04-14,PTY-0550,REF-000870,ITM-0001_COMP-0029,9,65000,585000,Completed,2024-05-02,Sales Order for Rajesh Gupta Distributors,2024-04-14 00:00:00,2024-06-30 08:00:00,1
ORD-0871,COMP-0029,Sales Order,SO-000871,2024-05-27,PTY-0550,REF-000871,ITM-0003_COMP-0029,2,42000,84000,Cancelled,2024-06-10,Sales Order for Rajesh Gupta Distributors,2024-05-27 00:00:00,2024-06-30 08:00:00,1
ORD-0872,COMP-0029,Purchase Order,PO-000872,2024-04-15,PTY-0536,REF-000872,ITM-0003_COMP-0029,7,29399,205793,Pending,2024-05-12,Purchase Order for Amit Gupta Traders,2024-04-15 00:00:00,2024-06-30 08:00:00,1
