VoucherID,CompanyID,VoucherNo,VoucherType,VoucherDate,PartyID,PartyName,SubTotal,TaxAmount,GrandTotal,Narration,Status,CreatedDate,LastModifiedDate
VCH-1930,COMP-0036,PUR-001930,Purchase,2024-05-13,PTY-0676,Vikram Kumar Distributors,4500,810,5310,Purchase to Vikram Kumar Distributors,Posted,2024-05-13,2024-05-01
VCH-1931,COMP-0036,SAL-001931,Sales,2024-04-30,PTY-0679,Neha Singh Traders,6300,1134,7434,Sales to Neha Singh Traders,Posted,2024-04-30,2024-05-01
VCH-1932,COMP-0036,PUR-001932,Purchase,2024-05-25,PTY-0675,Neha Kumar Distributors,500000,90000,590000,Purchase to Neha Kumar Distributors,Posted,2024-05-25,2024-05-01
VCH-1933,COMP-0036,SAL-001933,Sales,2024-06-08,PTY-0672,Neha Gupta Suppliers,5400,972,6372,Sales to Neha Gupta Suppliers,Posted,2024-06-08,2024-05-01
VCH-1934,COMP-0036,PUR-001934,Purchase,2024-05-02,PTY-0672,Neha Gupta Suppliers,30500,5490,35990,Purchase to Neha Gupta Suppliers,Posted,2024-05-02,2024-05-01
VCH-1935,COMP-0036,SAL-001935,Sales,2024-06-13,PTY-0687,Priya Sharma Distributors,55000,9900,64900,Sales to Priya Sharma Distributors,Posted,2024-06-13,2024-05-01
VCH-1936,COMP-0036,SAL-001936,Sales,2024-05-10,PTY-0681,Priya Gupta Traders,495000,89100,584100,Sales to Priya Gupta Traders,Posted,2024-05-10,2024-05-01
VCH-1937,COMP-0036,JOU-001937,Journal,2024-04-29,,,11362,0,11362,Journal voucher,Posted,2024-04-29,2024-05-01
VCH-1938,COMP-0036,PUR-001938,Purchase,2024-06-24,PTY-0684,Rajesh Patel Traders,65000,11700,76700,Purchase to Rajesh Patel Traders,Posted,2024-06-24,2024-05-01
VCH-1939,COMP-0036,PUR-001939,Purchase,2024-06-03,PTY-0678,Neha Sharma Distributors,787000,141660,928660,Purchase to Neha Sharma Distributors,Posted,2024-06-03,2024-05-01
VCH-1940,COMP-0036,SAL-001940,Sales,2024-05-24,PTY-0677,Rajesh Kumar Distributors,252000,45360,297360,Sales to Rajesh Kumar Distributors,Posted,2024-05-24,2024-05-01
VCH-1941,COMP-0036,JOU-001941,Journal,2024-06-19,,,24130,0,24130,Journal voucher,Posted,2024-06-19,2024-05-01
VCH-1942,COMP-0036,SAL-001942,Sales,2024-06-15,PTY-0687,Priya Sharma Distributors,960000,172800,1132800,Sales to Priya Sharma Distributors,Posted,2024-06-15,2024-05-01
VCH-1943,COMP-0036,SAL-001943,Sales,2024-04-06,PTY-0677,Rajesh Kumar Distributors,447500,80550,528050,Sales to Rajesh Kumar Distributors,Posted,2024-04-06,2024-05-01
VCH-1944,COMP-0036,PUR-001944,Purchase,2024-06-10,PTY-0680,Amit Patel Suppliers,535000,96300,631300,Purchase to Amit Patel Suppliers,Posted,2024-06-10,2024-05-01
VCH-1945,COMP-0036,JOU-001945,Journal,2024-04-17,,,15328,0,15328,Journal voucher,Posted,2024-04-17,2024-05-01
VCH-1946,COMP-0036,PUR-001946,Purchase,2024-04-01,PTY-0687,Priya Sharma Distributors,447000,80460,527460,Purchase to Priya Sharma Distributors,Posted,2024-04-01,2024-05-01
VCH-1947,COMP-0036,SAL-001947,Sales,2024-06-20,PTY-0683,Neha Kumar Distributors,3600,648,4248,Sales to Neha Kumar Distributors,Posted,2024-06-20,2024-05-01
VCH-1948,COMP-0036,SAL-001948,Sales,2024-06-24,PTY-0683,Neha Kumar Distributors,330000,59400,389400,Sales to Neha Kumar Distributors,Posted,2024-06-24,2024-05-01
VCH-1949,COMP-0036,SAL-001949,Sales,2024-05-20,PTY-0680,Amit Patel Suppliers,330000,59400,389400,Sales to Amit Patel Suppliers,Posted,2024-05-20,2024-05-01
VCH-1950,COMP-0036,SAL-001950,Sales,2024-06-05,PTY-0683,Neha Kumar Distributors,657500,118350,775850,Sales to Neha Kumar Distributors,Posted,2024-06-05,2024-05-01
VCH-1951,COMP-0036,SAL-001951,Sales,2024-06-19,PTY-0683,Neha Kumar Distributors,385000,69300,454300,Sales to Neha Kumar Distributors,Posted,2024-06-19,2024-05-01
VCH-1952,COMP-0036,PUR-001952,Purchase,2024-04-07,PTY-0687,Priya Sharma Distributors,325000,58500,383500,Purchase to Priya Sharma Distributors,Posted,2024-04-07,2024-05-01
VCH-1953,COMP-0036,PUR-001953,Purchase,2024-04-02,PTY-0672,Neha Gupta Suppliers,169500,30510,200010,Purchase to Neha Gupta Suppliers,Posted,2024-04-02,2024-05-01
VCH-1954,COMP-0036,PUR-001954,Purchase,2024-05-02,PTY-0676,Vikram Kumar Distributors,55000,9900,64900,Purchase to Vikram Kumar Distributors,Posted,2024-05-02,2024-05-01
VCH-1955,COMP-0036,SAL-001955,Sales,2024-06-27,PTY-0684,Rajesh Patel Traders,558000,100440,658440,Sales to Rajesh Patel Traders,Posted,2024-06-27,2024-05-01
VCH-1956,COMP-0036,PUR-001956,Purchase,2024-06-09,PTY-0680,Amit Patel Suppliers,452700,81486,534186,Purchase to Amit Patel Suppliers,Posted,2024-06-09,2024-05-01
VCH-1957,COMP-0036,SAL-001957,Sales,2024-05-12,PTY-0682,Priya Gupta Traders,50000,9000,59000,Sales to Priya Gupta Traders,Posted,2024-05-12,2024-05-01
VCH-1958,COMP-0036,PUR-001958,Purchase,2024-06-28,PTY-0678,Neha Sharma Distributors,720000,129600,849600,Purchase to Neha Sharma Distributors,Posted,2024-06-28,2024-05-01
VCH-1959,COMP-0036,SAL-001959,Sales,2024-05-24,PTY-0673,Amit Kumar Distributors,4500,810,5310,Sales to Amit Kumar Distributors,Posted,2024-05-24,2024-05-01
VCH-1960,COMP-0036,JOU-001960,Journal,2024-05-04,,,21486,0,21486,Journal voucher,Posted,2024-05-04,2024-05-01
VCH-1961,COMP-0037,PUR-001961,Purchase,2024-05-26,PTY-0704,Amit Sharma Suppliers,135400,24372,159772,Purchase to Amit Sharma Suppliers,Posted,2024-05-26,2024-05-01
VCH-1962,COMP-0037,PUR-001962,Purchase,2024-06-16,PTY-0690,Priya Kumar Distributors,785000,141300,926300,Purchase to Priya Kumar Distributors,Posted,2024-06-16,2024-05-01
VCH-1963,COMP-0037,SAL-001963,Sales,2024-05-20,PTY-0691,Amit Patel Suppliers,64000,11520,75520,Sales to Amit Patel Suppliers,Posted,2024-05-20,2024-05-01
VCH-1964,COMP-0037,SAL-001964,Sales,2024-05-14,PTY-0700,Priya Patel Traders,84000,15120,99120,Sales to Priya Patel Traders,Posted,2024-05-14,2024-05-01
VCH-1965,COMP-0037,PUR-001965,Purchase,2024-04-15,PTY-0700,Priya Patel Traders,440000,79200,519200,Purchase to Priya Patel Traders,Posted,2024-04-15,2024-05-01
VCH-1966,COMP-0037,PUR-001966,Purchase,2024-06-27,PTY-0693,Rajesh Gupta Traders,390000,70200,460200,Purchase to Rajesh Gupta Traders,Posted,2024-06-27,2024-05-01
VCH-1967,COMP-0037,PUR-001967,Purchase,2024-04-29,PTY-0703,Vikram Kumar Traders,930400,167472,1097872,Purchase to Vikram Kumar Traders,Posted,2024-04-29,2024-05-01
VCH-1968,COMP-0037,PUR-001968,Purchase,2024-05-08,PTY-0689,Vikram Kumar Distributors,901000,162180,1063180,Purchase to Vikram Kumar Distributors,Posted,2024-05-08,2024-05-01
VCH-1969,COMP-0037,JOU-001969,Journal,2024-05-20,,,23752,0,23752,Journal voucher,Posted,2024-05-20,2024-05-01
VCH-1970,COMP-0037,PUR-001970,Purchase,2024-05-02,PTY-0701,Neha Singh Distributors,40500,7290,47790,Purchase to Neha Singh Distributors,Posted,2024-05-02,2024-05-01
VCH-1971,COMP-0037,SAL-001971,Sales,2024-04-24,PTY-0706,Vikram Sharma Suppliers,263500,47430,310930,Sales to Vikram Sharma Suppliers,Posted,2024-04-24,2024-05-01
VCH-1972,COMP-0037,JOU-001972,Journal,2024-04-18,,,7414,0,7414,Journal voucher,Posted,2024-04-18,2024-05-01
VCH-1973,COMP-0037,SAL-001973,Sales,2024-04-03,PTY-0703,Vikram Kumar Traders,516300,92934,609234,Sales to Vikram Kumar Traders,Posted,2024-04-03,2024-05-01
VCH-1974,COMP-0037,JOU-001974,Journal,2024-05-13,,,6698,0,6698,Journal voucher,Posted,2024-05-13,2024-05-01
VCH-1975,COMP-0037,SAL-001975,Sales,2024-05-01,PTY-0700,Priya Patel Traders,10000,1800,11800,Sales to Priya Patel Traders,Posted,2024-05-01,2024-05-01
VCH-1976,COMP-0037,SAL-001976,Sales,2024-05-18,PTY-0704,Amit Sharma Suppliers,117000,21060,138060,Sales to Amit Sharma Suppliers,Posted,2024-05-18,2024-05-01
VCH-1977,COMP-0037,PUR-001977,Purchase,2024-04-28,PTY-0706,Vikram Sharma Suppliers,42000,7560,49560,Purchase to Vikram Sharma Suppliers,Posted,2024-04-28,2024-05-01
VCH-1978,COMP-0037,PUR-001978,Purchase,2024-05-01,PTY-0692,Rajesh Singh Traders,600000,108000,708000,Purchase to Rajesh Singh Traders,Posted,2024-05-01,2024-05-01
VCH-1979,COMP-0037,PUR-001979,Purchase,2024-04-21,PTY-0702,Neha Gupta Distributors,10600,1908,12508,Purchase to Neha Gupta Distributors,Posted,2024-04-21,2024-05-01
VCH-1980,COMP-0037,PUR-001980,Purchase,2024-06-13,PTY-0693,Rajesh Gupta Traders,456500,82170,538670,Purchase to Rajesh Gupta Traders,Posted,2024-06-13,2024-05-01
VCH-1981,COMP-0037,JOU-001981,Journal,2024-04-18,,,20186,0,20186,Journal voucher,Posted,2024-04-18,2024-05-01
VCH-1982,COMP-0037,JOU-001982,Journal,2024-06-03,,,15540,0,15540,Journal voucher,Posted,2024-06-03,2024-05-01
VCH-1983,COMP-0037,JOU-001983,Journal,2024-05-05,,,24350,0,24350,Journal voucher,Posted,2024-05-05,2024-05-01
VCH-1984,COMP-0037,SAL-001984,Sales,2024-04-06,PTY-0705,Vikram Patel Traders,307000,55260,362260,Sales to Vikram Patel Traders,Posted,2024-04-06,2024-05-01
VCH-1985,COMP-0037,SAL-001985,Sales,2024-06-11,PTY-0705,Vikram Patel Traders,10500,1890,12390,Sales to Vikram Patel Traders,Posted,2024-06-11,2024-05-01
VCH-1986,COMP-0037,PUR-001986,Purchase,2024-05-15,PTY-0704,Amit Sharma Suppliers,275000,49500,324500,Purchase to Amit Sharma Suppliers,Posted,2024-05-15,2024-05-01
VCH-1987,COMP-0037,SAL-001987,Sales,2024-05-13,PTY-0700,Priya Patel Traders,252000,45360,297360,Sales to Priya Patel Traders,Posted,2024-05-13,2024-05-01
VCH-1988,COMP-0037,SAL-001988,Sales,2024-04-20,PTY-0707,Neha Gupta Suppliers,479500,86310,565810,Sales to Neha Gupta Suppliers,Posted,2024-04-20,2024-05-01
VCH-1989,COMP-0037,SAL-001989,Sales,2024-04-02,PTY-0701,Neha Singh Distributors,30000,5400,35400,Sales to Neha Singh Distributors,Posted,2024-04-02,2024-05-01
VCH-1990,COMP-0037,PUR-001990,Purchase,2024-05-10,PTY-0688,Rajesh Kumar Distributors,685000,123300,808300,Purchase to Rajesh Kumar Distributors,Posted,2024-05-10,2024-05-01
VCH-1991,COMP-0037,JOU-001991,Journal,2024-05-24,,,18307,0,18307,Journal voucher,Posted,2024-05-24,2024-05-01
VCH-1992,COMP-0037,SAL-001992,Sales,2024-04-17,PTY-0690,Priya Kumar Distributors,8500,1530,10030,Sales to Priya Kumar Distributors,Posted,2024-04-17,2024-05-01
VCH-1993,COMP-0037,JOU-001993,Journal,2024-05-18,,,5143,0,5143,Journal voucher,Posted,2024-05-18,2024-05-01
VCH-1994,COMP-0037,SAL-001994,Sales,2024-05-27,PTY-0708,Priya Gupta Distributors,80000,14400,94400,Sales to Priya Gupta Distributors,Posted,2024-05-27,2024-05-01
VCH-1995,COMP-0037,SAL-001995,Sales,2024-04-13,PTY-0689,Vikram Kumar Distributors,6900,1242,8142,Sales to Vikram Kumar Distributors,Posted,2024-04-13,2024-05-01
VCH-1996,COMP-0037,SAL-001996,Sales,2024-04-17,PTY-0697,Priya Kumar Suppliers,480000,86400,566400,Sales to Priya Kumar Suppliers,Posted,2024-04-17,2024-05-01
VCH-1997,COMP-0037,SAL-001997,Sales,2024-06-15,PTY-0702,Neha Gupta Distributors,731000,131580,862580,Sales to Neha Gupta Distributors,Posted,2024-06-15,2024-05-01
VCH-1998,COMP-0037,SAL-001998,Sales,2024-04-28,PTY-0698,Priya Singh Suppliers,221200,39816,261016,Sales to Priya Singh Suppliers,Posted,2024-04-28,2024-05-01
VCH-1999,COMP-0037,JOU-001999,Journal,2024-06-22,,,23860,0,23860,Journal voucher,Posted,2024-06-22,2024-05-01
VCH-2000,COMP-0037,JOU-002000,Journal,2024-05-26,,,14841,0,14841,Journal voucher,Posted,2024-05-26,2024-05-01
VCH-2001,COMP-0037,SAL-002001,Sales,2024-06-14,PTY-0698,Priya Singh Suppliers,940000,169200,1109200,Sales to Priya Singh Suppliers,Posted,2024-06-14,2024-05-01
VCH-2002,COMP-0037,PUR-002002,Purchase,2024-06-17,PTY-0708,Priya Gupta Distributors,966900,174042,1140942,Purchase to Priya Gupta Distributors,Posted,2024-06-17,2024-05-01
VCH-2003,COMP-0037,JOU-002003,Journal,2024-04-07,,,12958,0,12958,Journal voucher,Posted,2024-04-07,2024-05-01
VCH-2004,COMP-0037,JOU-002004,Journal,2024-05-31,,,7906,0,7906,Journal voucher,Posted,2024-05-31,2024-05-01
VCH-2005,COMP-0037,JOU-002005,Journal,2024-05-02,,,8285,0,8285,Journal voucher,Posted,2024-05-02,2024-05-01
VCH-2006,COMP-0037,SAL-002006,Sales,2024-04-21,PTY-0699,Neha Singh Traders,483600,87048,570648,Sales to Neha Singh Traders,Posted,2024-04-21,2024-05-01
VCH-2007,COMP-0037,PUR-002007,Purchase,2024-04-19,PTY-0707,Neha Gupta Suppliers,552700,99486,652186,Purchase to Neha Gupta Suppliers,Posted,2024-04-19,2024-05-01
VCH-2008,COMP-0037,SAL-002008,Sales,2024-05-08,PTY-0693,Rajesh Gupta Traders,590500,106290,696790,Sales to Rajesh Gupta Traders,Posted,2024-05-08,2024-05-01
VCH-2009,COMP-0037,PUR-002009,Purchase,2024-05-19,PTY-0706,Vikram Sharma Suppliers,996000,179280,1175280,Purchase to Vikram Sharma Suppliers,Posted,2024-05-19,2024-05-01
VCH-2010,COMP-0037,JOU-002010,Journal,2024-06-19,,,10224,0,10224,Journal voucher,Posted,2024-06-19,2024-05-01
VCH-2011,COMP-0037,JOU-002011,Journal,2024-06-08,,,9610,0,9610,Journal voucher,Posted,2024-06-08,2024-05-01
VCH-2012,COMP-0037,SAL-002012,Sales,2024-04-18,PTY-0693,Rajesh Gupta Traders,275000,49500,324500,Sales to Rajesh Gupta Traders,Posted,2024-04-18,2024-05-01
VCH-2013,COMP-0037,JOU-002013,Journal,2024-06-28,,,7138,0,7138,Journal voucher,Posted,2024-06-28,2024-05-01
VCH-2014,COMP-0037,SAL-002014,Sales,2024-06-18,PTY-0693,Rajesh Gupta Traders,667500,120150,787650,Sales to Rajesh Gupta Traders,Posted,2024-06-18,2024-05-01
VCH-2015,COMP-0037,SAL-002015,Sales,2024-06-24,PTY-0706,Vikram Sharma Suppliers,786000,141480,927480,Sales to Vikram Sharma Suppliers,Posted,2024-06-24,2024-05-01
VCH-2016,COMP-0037,SAL-002016,Sales,2024-04-11,PTY-0696,Vikram Kumar Traders,1059500,190710,1250210,Sales to Vikram Kumar Traders,Posted,2024-04-11,2024-05-01
VCH-2017,COMP-0037,PUR-002017,Purchase,2024-05-26,PTY-0707,Neha Gupta Suppliers,515000,92700,607700,Purchase to Neha Gupta Suppliers,Posted,2024-05-26,2024-05-01
VCH-2018,COMP-0037,JOU-002018,Journal,2024-04-01,,,17889,0,17889,Journal voucher,Posted,2024-04-01,2024-05-01
VCH-2019,COMP-0037,SAL-002019,Sales,2024-05-02,PTY-0692,Rajesh Singh Traders,30000,5400,35400,Sales to Rajesh Singh Traders,Posted,2024-05-02,2024-05-01
VCH-2020,COMP-0037,PUR-002020,Purchase,2024-04-17,PTY-0702,Neha Gupta Distributors,250500,45090,295590,Purchase to Neha Gupta Distributors,Posted,2024-04-17,2024-05-01
VCH-2021,COMP-0037,PUR-002021,Purchase,2024-06-04,PTY-0689,Vikram Kumar Distributors,135000,24300,159300,Purchase to Vikram Kumar Distributors,Posted,2024-06-04,2024-05-01
VCH-2022,COMP-0037,SAL-002022,Sales,2024-05-27,PTY-0705,Vikram Patel Traders,575000,103500,678500,Sales to Vikram Patel Traders,Posted,2024-05-27,2024-05-01
VCH-2023,COMP-0037,PUR-002023,Purchase,2024-05-13,PTY-0693,Rajesh Gupta Traders,172500,31050,203550,Purchase to Rajesh Gupta Traders,Posted,2024-05-13,2024-05-01
VCH-2024,COMP-0037,PUR-002024,Purchase,2024-06-21,PTY-0697,Priya Kumar Suppliers,1207000,217260,1424260,Purchase to Priya Kumar Suppliers,Posted,2024-06-21,2024-05-01
VCH-2025,COMP-0038,PUR-002025,Purchase,2024-05-17,PTY-0723,Neha Patel Suppliers,102000,18360,120360,Purchase to Neha Patel Suppliers,Posted,2024-05-17,2024-05-01
VCH-2026,COMP-0038,JOU-002026,Journal,2024-05-26,,,5451,0,5451,Journal voucher,Posted,2024-05-26,2024-05-01
VCH-2027,COMP-0038,JOU-002027,Journal,2024-05-02,,,11255,0,11255,Journal voucher,Posted,2024-05-02,2024-05-01
VCH-2028,COMP-0038,JOU-002028,Journal,2024-06-21,,,18223,0,18223,Journal voucher,Posted,2024-06-21,2024-05-01
VCH-2029,COMP-0038,JOU-002029,Journal,2024-05-23,,,14264,0,14264,Journal voucher,Posted,2024-05-23,2024-05-01
VCH-2030,COMP-0038,SAL-002030,Sales,2024-05-05,PTY-0725,Vikram Gupta Distributors,1195000,215100,1410100,Sales to Vikram Gupta Distributors,Posted,2024-05-05,2024-05-01
VCH-2031,COMP-0038,JOU-002031,Journal,2024-06-16,,,13443,0,13443,Journal voucher,Posted,2024-06-16,2024-05-01
VCH-2032,COMP-0038,PUR-002032,Purchase,2024-04-05,PTY-0729,Amit Gupta Distributors,277500,49950,327450,Purchase to Amit Gupta Distributors,Posted,2024-04-05,2024-05-01
VCH-2033,COMP-0038,JOU-002033,Journal,2024-04-19,,,19303,0,19303,Journal voucher,Posted,2024-04-19,2024-05-01
VCH-2034,COMP-0038,SAL-002034,Sales,2024-04-28,PTY-0717,Neha Sharma Distributors,380000,68400,448400,Sales to Neha Sharma Distributors,Posted,2024-04-28,2024-05-01
VCH-2035,COMP-0038,PUR-002035,Purchase,2024-06-10,PTY-0727,Rajesh Sharma Suppliers,452000,81360,533360,Purchase to Rajesh Sharma Suppliers,Posted,2024-06-10,2024-05-01
VCH-2036,COMP-0038,SAL-002036,Sales,2024-05-03,PTY-0732,Priya Gupta Traders,336000,60480,396480,Sales to Priya Gupta Traders,Posted,2024-05-03,2024-05-01
VCH-2037,COMP-0038,JOU-002037,Journal,2024-05-26,,,10352,0,10352,Journal voucher,Posted,2024-05-26,2024-05-01
VCH-2038,COMP-0038,JOU-002038,Journal,2024-04-25,,,22401,0,22401,Journal voucher,Posted,2024-04-25,2024-05-01
VCH-2039,COMP-0038,SAL-002039,Sales,2024-06-03,PTY-0730,Vikram Kumar Suppliers,24500,4410,28910,Sales to Vikram Kumar Suppliers,Posted,2024-06-03,2024-05-01
VCH-2040,COMP-0038,JOU-002040,Journal,2024-05-30,,,21111,0,21111,Journal voucher,Posted,2024-05-30,2024-05-01
VCH-2041,COMP-0038,JOU-002041,Journal,2024-06-05,,,22247,0,22247,Journal voucher,Posted,2024-06-05,2024-05-01
VCH-2042,COMP-0038,SAL-002042,Sales,2024-04-17,PTY-0726,Amit Gupta Traders,143500,25830,169330,Sales to Amit Gupta Traders,Posted,2024-04-17,2024-05-01
VCH-2043,COMP-0038,PUR-002043,Purchase,2024-05-20,PTY-0722,Vikram Patel Suppliers,1019500,183510,1203010,Purchase to Vikram Patel Suppliers,Posted,2024-05-20,2024-05-01
VCH-2044,COMP-0038,PUR-002044,Purchase,2024-05-10,PTY-0728,Neha Singh Distributors,1171500,210870,1382370,Purchase to Neha Singh Distributors,Posted,2024-05-10,2024-05-01
VCH-2045,COMP-0038,PUR-002045,Purchase,2024-06-27,PTY-0718,Neha Patel Traders,188000,33840,221840,Purchase to Neha Patel Traders,Posted,2024-06-27,2024-05-01
VCH-2046,COMP-0038,SAL-002046,Sales,2024-04-20,PTY-0713,Priya Sharma Traders,1500,270,1770,Sales to Priya Sharma Traders,Posted,2024-04-20,2024-05-01
VCH-2047,COMP-0038,JOU-002047,Journal,2024-06-13,,,18670,0,18670,Journal voucher,Posted,2024-06-13,2024-05-01
VCH-2048,COMP-0038,PUR-002048,Purchase,2024-05-20,PTY-0710,Neha Sharma Traders,60000,10800,70800,Purchase to Neha Sharma Traders,Posted,2024-05-20,2024-05-01
VCH-2049,COMP-0038,JOU-002049,Journal,2024-05-16,,,19733,0,19733,Journal voucher,Posted,2024-05-16,2024-05-01
VCH-2050,COMP-0038,SAL-002050,Sales,2024-05-06,PTY-0731,Amit Sharma Traders,340000,61200,401200,Sales to Amit Sharma Traders,Posted,2024-05-06,2024-05-01
VCH-2051,COMP-0038,JOU-002051,Journal,2024-04-13,,,10640,0,10640,Journal voucher,Posted,2024-04-13,2024-05-01
VCH-2052,COMP-0038,PUR-002052,Purchase,2024-05-31,PTY-0710,Neha Sharma Traders,455000,81900,536900,Purchase to Neha Sharma Traders,Posted,2024-05-31,2024-05-01
VCH-2053,COMP-0038,PUR-002053,Purchase,2024-06-07,PTY-0726,Amit Gupta Traders,49500,8910,58410,Purchase to Amit Gupta Traders,Posted,2024-06-07,2024-05-01
VCH-2054,COMP-0038,SAL-002054,Sales,2024-05-16,PTY-0722,Vikram Patel Suppliers,120500,21690,142190,Sales to Vikram Patel Suppliers,Posted,2024-05-16,2024-05-01
VCH-2055,COMP-0038,JOU-002055,Journal,2024-04-23,,,14913,0,14913,Journal voucher,Posted,2024-04-23,2024-05-01
VCH-2056,COMP-0038,JOU-002056,Journal,2024-04-09,,,24291,0,24291,Journal voucher,Posted,2024-04-09,2024-05-01
VCH-2057,COMP-0038,SAL-002057,Sales,2024-05-08,PTY-0716,Rajesh Kumar Distributors,10500,1890,12390,Sales to Rajesh Kumar Distributors,Posted,2024-05-08,2024-05-01
VCH-2058,COMP-0038,JOU-002058,Journal,2024-06-08,,,5556,0,5556,Journal voucher,Posted,2024-06-08,2024-05-01
VCH-2059,COMP-0038,JOU-002059,Journal,2024-05-11,,,6372,0,6372,Journal voucher,Posted,2024-05-11,2024-05-01
VCH-2060,COMP-0038,SAL-002060,Sales,2024-05-28,PTY-0717,Neha Sharma Distributors,925000,166500,1091500,Sales to Neha Sharma Distributors,Posted,2024-05-28,2024-05-01
VCH-2061,COMP-0038,JOU-002061,Journal,2024-04-20,,,21799,0,21799,Journal voucher,Posted,2024-04-20,2024-05-01
VCH-2062,COMP-0038,SAL-002062,Sales,2024-04-08,PTY-0732,Priya Gupta Traders,665000,119700,784700,Sales to Priya Gupta Traders,Posted,2024-04-08,2024-05-01
VCH-2063,COMP-0038,SAL-002063,Sales,2024-04-09,PTY-0731,Amit Sharma Traders,238000,42840,280840,Sales to Amit Sharma Traders,Posted,2024-04-09,2024-05-01
VCH-2064,COMP-0038,JOU-002064,Journal,2024-06-13,,,9421,0,9421,Journal voucher,Posted,2024-06-13,2024-05-01
VCH-2065,COMP-0038,JOU-002065,Journal,2024-05-14,,,23194,0,23194,Journal voucher,Posted,2024-05-14,2024-05-01
VCH-2066,COMP-0038,SAL-002066,Sales,2024-04-15,PTY-0722,Vikram Patel Suppliers,731000,131580,862580,Sales to Vikram Patel Suppliers,Posted,2024-04-15,2024-05-01
VCH-2067,COMP-0038,SAL-002067,Sales,2024-04-27,PTY-0722,Vikram Patel Suppliers,342900,61722,404622,Sales to Vikram Patel Suppliers,Posted,2024-04-27,2024-05-01
VCH-2068,COMP-0038,PUR-002068,Purchase,2024-06-21,PTY-0717,Neha Sharma Distributors,544000,97920,641920,Purchase to Neha Sharma Distributors,Posted,2024-06-21,2024-05-01
VCH-2069,COMP-0038,SAL-002069,Sales,2024-04-01,PTY-0729,Amit Gupta Distributors,223000,40140,263140,Sales to Amit Gupta Distributors,Posted,2024-04-01,2024-05-01
VCH-2070,COMP-0038,SAL-002070,Sales,2024-04-12,PTY-0726,Amit Gupta Traders,653500,117630,771130,Sales to Amit Gupta Traders,Posted,2024-04-12,2024-05-01
VCH-2071,COMP-0038,JOU-002071,Journal,2024-04-25,,,10032,0,10032,Journal voucher,Posted,2024-04-25,2024-05-01
VCH-2072,COMP-0038,SAL-002072,Sales,2024-04-30,PTY-0724,Rajesh Kumar Distributors,270300,48654,318954,Sales to Rajesh Kumar Distributors,Posted,2024-04-30,2024-05-01
VCH-2073,COMP-0038,SAL-002073,Sales,2024-06-18,PTY-0713,Priya Sharma Traders,664500,119610,784110,Sales to Priya Sharma Traders,Posted,2024-06-18,2024-05-01
VCH-2074,COMP-0038,SAL-002074,Sales,2024-04-26,PTY-0726,Amit Gupta Traders,331500,59670,391170,Sales to Amit Gupta Traders,Posted,2024-04-26,2024-05-01
VCH-2075,COMP-0038,PUR-002075,Purchase,2024-06-13,PTY-0717,Neha Sharma Distributors,382500,68850,451350,Purchase to Neha Sharma Distributors,Posted,2024-06-13,2024-05-01
VCH-2076,COMP-0038,JOU-002076,Journal,2024-06-19,,,10431,0,10431,Journal voucher,Posted,2024-06-19,2024-05-01
VCH-2077,COMP-0038,JOU-002077,Journal,2024-05-24,,,14585,0,14585,Journal voucher,Posted,2024-05-24,2024-05-01
VCH-2078,COMP-0038,JOU-002078,Journal,2024-04-13,,,19531,0,19531,Journal voucher,Posted,2024-04-13,2024-05-01
VCH-2079,COMP-0038,SAL-002079,Sales,2024-06-29,PTY-0722,Vikram Patel Suppliers,240000,43200,283200,Sales to Vikram Patel Suppliers,Posted,2024-06-29,2024-05-01
VCH-2080,COMP-0039,JOU-002080,Journal,2024-04-12,,,22354,0,22354,Journal voucher,Posted,2024-04-12,2024-05-01
