LineID,VoucherID,CompanyID,LineType,ItemID,Qty,Rate,Amount,LedgerID,LedgerDebit,LedgerCredit,Narration,CreatedDate,LastModifiedDate
VL-4818,VCH-2425,COMP-0045,Item,ITM-0003_COMP-0045,6,42000,252000,,0,0,,2024-04-18,2024-05-01
VL-4819,VCH-2426,COMP-0045,Ledger,,0,0,17457,LED-0449,17457,0,Expense booking,2024-06-17,2024-05-01
VL-4820,VCH-2426,COMP-0045,Ledger,,0,0,17457,LED-0442,0,17457,Payment,2024-06-17,2024-05-01
VL-4821,VCH-2427,COMP-0045,Item,ITM-0006_COMP-0045,1,3500,3500,,0,0,,2024-04-04,2024-05-01
VL-4822,VCH-2427,COMP-0045,Item,ITM-0001_COMP-0045,2,65000,130000,,0,0,,2024-04-04,2024-05-01
VL-4823,VCH-2427,COMP-0045,Item,ITM-0003_COMP-0045,5,42000,210000,,0,0,,2024-04-04,2024-05-01
VL-4824,VCH-2428,COMP-0045,Ledger,,0,0,8583,LED-0450,8583,0,Expense booking,2024-04-16,2024-05-01
VL-4825,VCH-2428,COMP-0045,Ledger,,0,0,8583,LED-0442,0,8583,Payment,2024-04-16,2024-05-01
VL-4826,VCH-2429,COMP-0045,Item,ITM-0002_COMP-0045,3,55000,165000,,0,0,,2024-05-13,2024-05-01
VL-4827,VCH-2430,COMP-0045,Ledger,,0,0,16550,LED-0450,16550,0,Expense booking,2024-06-15,2024-05-01
VL-4828,VCH-2430,COMP-0045,Ledger,,0,0,16550,LED-0442,0,16550,Payment,2024-06-15,2024-05-01
VL-4829,VCH-2431,COMP-0045,Ledger,,0,0,22510,LED-0450,22510,0,Expense booking,2024-05-15,2024-05-01
VL-4830,VCH-2431,COMP-0045,Ledger,,0,0,22510,LED-0442,0,22510,Payment,2024-05-15,2024-05-01
VL-4831,VCH-2432,COMP-0045,Item,ITM-0007_COMP-0045,6,10000,60000,,0,0,,2024-04-11,2024-05-01
VL-4832,VCH-2432,COMP-0045,Item,ITM-0001_COMP-0045,1,65000,65000,,0,0,,2024-04-11,2024-05-01
VL-4833,VCH-2432,COMP-0045,Item,ITM-0008_COMP-0045,1,900,900,,0,0,,2024-04-11,2024-05-01
VL-4834,VCH-2433,COMP-0045,Item,ITM-0003_COMP-0045,8,42000,336000,,0,0,,2024-06-17,2024-05-01
VL-4835,VCH-2433,COMP-0045,Item,ITM-0008_COMP-0045,6,900,5400,,0,0,,2024-06-17,2024-05-01
VL-4836,VCH-2433,COMP-0045,Item,ITM-0005_COMP-0045,8,55000,440000,,0,0,,2024-06-17,2024-05-01
VL-4837,VCH-2434,COMP-0045,Item,ITM-0004_COMP-0045,1,120000,120000,,0,0,,2024-04-07,2024-05-01
VL-4838,VCH-2435,COMP-0045,Item,ITM-0001_COMP-0045,7,65000,455000,,0,0,,2024-04-16,2024-05-01
VL-4839,VCH-2435,COMP-0045,Item,ITM-0002_COMP-0045,1,55000,55000,,0,0,,2024-04-16,2024-05-01
VL-4840,VCH-2436,COMP-0045,Item,ITM-0007_COMP-0045,6,10000,60000,,0,0,,2024-06-03,2024-05-01
VL-4841,VCH-2437,COMP-0045,Ledger,,0,0,10310,LED-0448,10310,0,Expense booking,2024-04-20,2024-05-01
VL-4842,VCH-2437,COMP-0045,Ledger,,0,0,10310,LED-0442,0,10310,Payment,2024-04-20,2024-05-01
VL-4843,VCH-2438,COMP-0045,Item,ITM-0009_COMP-0045,1,1500,1500,,0,0,,2024-04-25,2024-05-01
VL-4844,VCH-2439,COMP-0045,Item,ITM-0008_COMP-0045,4,900,3600,,0,0,,2024-05-20,2024-05-01
VL-4845,VCH-2440,COMP-0045,Ledger,,0,0,13574,LED-0448,13574,0,Expense booking,2024-04-03,2024-05-01
VL-4846,VCH-2440,COMP-0045,Ledger,,0,0,13574,LED-0442,0,13574,Payment,2024-04-03,2024-05-01
VL-4847,VCH-2441,COMP-0045,Item,ITM-0005_COMP-0045,8,55000,440000,,0,0,,2024-05-20,2024-05-01
VL-4848,VCH-2442,COMP-0045,Item,ITM-0006_COMP-0045,8,3500,28000,,0,0,,2024-05-17,2024-05-01
VL-4849,VCH-2443,COMP-0046,Item,ITM-0005_COMP-0046,6,55000,330000,,0,0,,2024-06-28,2024-05-01
VL-4850,VCH-2443,COMP-0046,Item,ITM-0007_COMP-0046,7,10000,70000,,0,0,,2024-06-28,2024-05-01
VL-4851,VCH-2444,COMP-0046,Ledger,,0,0,21254,LED-0459,21254,0,Expense booking,2024-06-26,2024-05-01
VL-4852,VCH-2444,COMP-0046,Ledger,,0,0,21254,LED-0452,0,21254,Payment,2024-06-26,2024-05-01
VL-4853,VCH-2445,COMP-0046,Ledger,,0,0,22784,LED-0460,22784,0,Expense booking,2024-04-07,2024-05-01
VL-4854,VCH-2445,COMP-0046,Ledger,,0,0,22784,LED-0452,0,22784,Payment,2024-04-07,2024-05-01
VL-4855,VCH-2446,COMP-0046,Item,ITM-0006_COMP-0046,5,3500,17500,,0,0,,2024-04-27,2024-05-01
VL-4856,VCH-2446,COMP-0046,Item,ITM-0004_COMP-0046,6,120000,720000,,0,0,,2024-04-27,2024-05-01
VL-4857,VCH-2447,COMP-0046,Item,ITM-0009_COMP-0046,6,1500,9000,,0,0,,2024-04-09,2024-05-01
VL-4858,VCH-2447,COMP-0046,Item,ITM-0007_COMP-0046,4,10000,40000,,0,0,,2024-04-09,2024-05-01
VL-4859,VCH-2448,COMP-0046,Ledger,,0,0,13770,LED-0458,13770,0,Expense booking,2024-06-25,2024-05-01
VL-4860,VCH-2448,COMP-0046,Ledger,,0,0,13770,LED-0452,0,13770,Payment,2024-06-25,2024-05-01
VL-4861,VCH-2449,COMP-0046,Item,ITM-0006_COMP-0046,7,3500,24500,,0,0,,2024-05-08,2024-05-01
VL-4862,VCH-2450,COMP-0046,Item,ITM-0004_COMP-0046,7,120000,840000,,0,0,,2024-06-20,2024-05-01
VL-4863,VCH-2450,COMP-0046,Item,ITM-0007_COMP-0046,5,10000,50000,,0,0,,2024-06-20,2024-05-01
VL-4864,VCH-2451,COMP-0046,Item,ITM-0008_COMP-0046,8,900,7200,,0,0,,2024-06-06,2024-05-01
VL-4865,VCH-2452,COMP-0046,Item,ITM-0005_COMP-0046,7,55000,385000,,0,0,,2024-05-17,2024-05-01
VL-4866,VCH-2452,COMP-0046,Item,ITM-0004_COMP-0046,4,120000,480000,,0,0,,2024-05-17,2024-05-01
VL-4867,VCH-2452,COMP-0046,Item,ITM-0002_COMP-0046,5,55000,275000,,0,0,,2024-05-17,2024-05-01
VL-4868,VCH-2453,COMP-0046,Item,ITM-0006_COMP-0046,6,3500,21000,,0,0,,2024-05-09,2024-05-01
VL-4869,VCH-2453,COMP-0046,Item,ITM-0001_COMP-0046,1,65000,65000,,0,0,,2024-05-09,2024-05-01
VL-4870,VCH-2454,COMP-0046,Item,ITM-0001_COMP-0046,5,65000,325000,,0,0,,2024-05-10,2024-05-01
VL-4871,VCH-2454,COMP-0046,Item,ITM-0003_COMP-0046,7,42000,294000,,0,0,,2024-05-10,2024-05-01
VL-4872,VCH-2455,COMP-0046,Item,ITM-0001_COMP-0046,8,65000,520000,,0,0,,2024-05-30,2024-05-01
VL-4873,VCH-2456,COMP-0046,Item,ITM-0004_COMP-0046,8,120000,960000,,0,0,,2024-04-26,2024-05-01
VL-4874,VCH-2456,COMP-0046,Item,ITM-0001_COMP-0046,8,65000,520000,,0,0,,2024-04-26,2024-05-01
VL-4875,VCH-2456,COMP-0046,Item,ITM-0006_COMP-0046,4,3500,14000,,0,0,,2024-04-26,2024-05-01
VL-4876,VCH-2457,COMP-0046,Ledger,,0,0,24342,LED-0459,24342,0,Expense booking,2024-06-02,2024-05-01
VL-4877,VCH-2457,COMP-0046,Ledger,,0,0,24342,LED-0452,0,24342,Payment,2024-06-02,2024-05-01
VL-4878,VCH-2458,COMP-0046,Item,ITM-0001_COMP-0046,1,65000,65000,,0,0,,2024-05-05,2024-05-01
VL-4879,VCH-2458,COMP-0046,Item,ITM-0004_COMP-0046,2,120000,240000,,0,0,,2024-05-05,2024-05-01
VL-4880,VCH-2459,COMP-0046,Item,ITM-0002_COMP-0046,1,55000,55000,,0,0,,2024-05-24,2024-05-01
VL-4881,VCH-2459,COMP-0046,Item,ITM-0006_COMP-0046,3,3500,10500,,0,0,,2024-05-24,2024-05-01
VL-4882,VCH-2460,COMP-0046,Item,ITM-0006_COMP-0046,3,3500,10500,,0,0,,2024-06-28,2024-05-01
VL-4883,VCH-2460,COMP-0046,Item,ITM-0001_COMP-0046,2,65000,130000,,0,0,,2024-06-28,2024-05-01
VL-4884,VCH-2461,COMP-0046,Item,ITM-0003_COMP-0046,8,42000,336000,,0,0,,2024-05-10,2024-05-01
VL-4885,VCH-2462,COMP-0046,Item,ITM-0004_COMP-0046,8,120000,960000,,0,0,,2024-06-16,2024-05-01
VL-4886,VCH-2462,COMP-0046,Item,ITM-0009_COMP-0046,6,1500,9000,,0,0,,2024-06-16,2024-05-01
VL-4887,VCH-2462,COMP-0046,Item,ITM-0007_COMP-0046,4,10000,40000,,0,0,,2024-06-16,2024-05-01
VL-4888,VCH-2463,COMP-0046,Ledger,,0,0,8295,LED-0457,8295,0,Expense booking,2024-04-11,2024-05-01
VL-4889,VCH-2463,COMP-0046,Ledger,,0,0,8295,LED-0452,0,8295,Payment,2024-04-11,2024-05-01
VL-4890,VCH-2464,COMP-0046,Item,ITM-0001_COMP-0046,3,65000,195000,,0,0,,2024-04-19,2024-05-01
VL-4891,VCH-2464,COMP-0046,Item,ITM-0005_COMP-0046,7,55000,385000,,0,0,,2024-04-19,2024-05-01
VL-4892,VCH-2464,COMP-0046,Item,ITM-0007_COMP-0046,6,10000,60000,,0,0,,2024-04-19,2024-05-01
VL-4893,VCH-2465,COMP-0046,Ledger,,0,0,13657,LED-0458,13657,0,Expense booking,2024-04-24,2024-05-01
VL-4894,VCH-2465,COMP-0046,Ledger,,0,0,13657,LED-0452,0,13657,Payment,2024-04-24,2024-05-01
VL-4895,VCH-2466,COMP-0046,Item,ITM-0003_COMP-0046,2,42000,84000,,0,0,,2024-06-10,2024-05-01
VL-4896,VCH-2466,COMP-0046,Item,ITM-0006_COMP-0046,1,3500,3500,,0,0,,2024-06-10,2024-05-01
VL-4897,VCH-2467,COMP-0046,Item,ITM-0004_COMP-0046,5,120000,600000,,0,0,,2024-06-07,2024-05-01
VL-4898,VCH-2467,COMP-0046,Item,ITM-0006_COMP-0046,6,3500,21000,,0,0,,2024-06-07,2024-05-01
VL-4899,VCH-2467,COMP-0046,Item,ITM-0003_COMP-0046,2,42000,84000,,0,0,,2024-06-07,2024-05-01
VL-4900,VCH-2468,COMP-0046,Item,ITM-0002_COMP-0046,4,55000,220000,,0,0,,2024-05-04,2024-05-01
VL-4901,VCH-2469,COMP-0046,Item,ITM-0005_COMP-0046,6,55000,330000,,0,0,,2024-05-12,2024-05-01
VL-4902,VCH-2469,COMP-0046,Item,ITM-0006_COMP-0046,6,3500,21000,,0,0,,2024-05-12,2024-05-01
VL-4903,VCH-2469,COMP-0046,Item,ITM-0007_COMP-0046,4,10000,40000,,0,0,,2024-05-12,2024-05-01
VL-4904,VCH-2470,COMP-0046,Item,ITM-0003_COMP-0046,3,42000,126000,,0,0,,2024-06-28,2024-05-01
VL-4905,VCH-2470,COMP-0046,Item,ITM-0008_COMP-0046,2,900,1800,,0,0,,2024-06-28,2024-05-01
VL-4906,VCH-2471,COMP-0046,Item,ITM-0005_COMP-0046,2,55000,110000,,0,0,,2024-05-24,2024-05-01
VL-4907,VCH-2471,COMP-0046,Item,ITM-0007_COMP-0046,3,10000,30000,,0,0,,2024-05-24,2024-05-01
VL-4908,VCH-2472,COMP-0046,Item,ITM-0006_COMP-0046,3,3500,10500,,0,0,,2024-04-12,2024-05-01
VL-4909,VCH-2472,COMP-0046,Item,ITM-0007_COMP-0046,7,10000,70000,,0,0,,2024-04-12,2024-05-01
VL-4910,VCH-2473,COMP-0046,Ledger,,0,0,10695,LED-0460,10695,0,Expense booking,2024-05-03,2024-05-01
VL-4911,VCH-2473,COMP-0046,Ledger,,0,0,10695,LED-0452,0,10695,Payment,2024-05-03,2024-05-01
VL-4912,VCH-2474,COMP-0046,Item,ITM-0009_COMP-0046,8,1500,12000,,0,0,,2024-04-04,2024-05-01
VL-4913,VCH-2475,COMP-0046,Item,ITM-0001_COMP-0046,4,65000,260000,,0,0,,2024-05-21,2024-05-01
VL-4914,VCH-2475,COMP-0046,Item,ITM-0007_COMP-0046,2,10000,20000,,0,0,,2024-05-21,2024-05-01
VL-4915,VCH-2475,COMP-0046,Item,ITM-0005_COMP-0046,7,55000,385000,,0,0,,2024-05-21,2024-05-01
VL-4916,VCH-2476,COMP-0046,Item,ITM-0006_COMP-0046,2,3500,7000,,0,0,,2024-05-01,2024-05-01
VL-4917,VCH-2477,COMP-0046,Ledger,,0,0,6943,LED-0459,6943,0,Expense booking,2024-05-26,2024-05-01
VL-4918,VCH-2477,COMP-0046,Ledger,,0,0,6943,LED-0452,0,6943,Payment,2024-05-26,2024-05-01
VL-4919,VCH-2478,COMP-0046,Item,ITM-0009_COMP-0046,3,1500,4500,,0,0,,2024-05-13,2024-05-01
VL-4920,VCH-2478,COMP-0046,Item,ITM-0003_COMP-0046,7,42000,294000,,0,0,,2024-05-13,2024-05-01
VL-4921,VCH-2478,COMP-0046,Item,ITM-0007_COMP-0046,8,10000,80000,,0,0,,2024-05-13,2024-05-01
VL-4922,VCH-2479,COMP-0046,Item,ITM-0004_COMP-0046,5,120000,600000,,0,0,,2024-04-30,2024-05-01
VL-4923,VCH-2480,COMP-0046,Ledger,,0,0,22400,LED-0457,22400,0,Expense booking,2024-04-30,2024-05-01
VL-4924,VCH-2480,COMP-0046,Ledger,,0,0,22400,LED-0452,0,22400,Payment,2024-04-30,2024-05-01
VL-4925,VCH-2481,COMP-0046,Item,ITM-0005_COMP-0046,3,55000,165000,,0,0,,2024-05-10,2024-05-01
VL-4926,VCH-2482,COMP-0046,Item,ITM-0007_COMP-0046,5,10000,50000,,0,0,,2024-04-08,2024-05-01
VL-4927,VCH-2483,COMP-0046,Item,ITM-0009_COMP-0046,3,1500,4500,,0,0,,2024-05-17,2024-05-01
VL-4928,VCH-2484,COMP-0046,Item,ITM-0008_COMP-0046,6,900,5400,,0,0,,2024-05-01,2024-05-01
VL-4929,VCH-2485,COMP-0046,Item,ITM-0002_COMP-0046,2,55000,110000,,0,0,,2024-05-18,2024-05-01
VL-4930,VCH-2486,COMP-0046,Item,ITM-0005_COMP-0046,2,55000,110000,,0,0,,2024-05-13,2024-05-01
VL-4931,VCH-2486,COMP-0046,Item,ITM-0009_COMP-0046,4,1500,6000,,0,0,,2024-05-13,2024-05-01
VL-4932,VCH-2486,COMP-0046,Item,ITM-0002_COMP-0046,5,55000,275000,,0,0,,2024-05-13,2024-05-01
VL-4933,VCH-2487,COMP-0046,Item,ITM-0004_COMP-0046,1,120000,120000,,0,0,,2024-05-02,2024-05-01
VL-4934,VCH-2487,COMP-0046,Item,ITM-0002_COMP-0046,3,55000,165000,,0,0,,2024-05-02,2024-05-01
VL-4935,VCH-2488,COMP-0046,Ledger,,0,0,20853,LED-0460,20853,0,Expense booking,2024-06-25,2024-05-01
VL-4936,VCH-2488,COMP-0046,Ledger,,0,0,20853,LED-0452,0,20853,Payment,2024-06-25,2024-05-01
VL-4937,VCH-2489,COMP-0046,Item,ITM-0001_COMP-0046,3,65000,195000,,0,0,,2024-04-16,2024-05-01
VL-4938,VCH-2489,COMP-0046,Item,ITM-0007_COMP-0046,2,10000,20000,,0,0,,2024-04-16,2024-05-01
VL-4939,VCH-2490,COMP-0046,Ledger,,0,0,24823,LED-0458,24823,0,Expense booking,2024-06-26,2024-05-01
VL-4940,VCH-2490,COMP-0046,Ledger,,0,0,24823,LED-0452,0,24823,Payment,2024-06-26,2024-05-01
VL-4941,VCH-2491,COMP-0046,Ledger,,0,0,16132,LED-0457,16132,0,Expense booking,2024-05-20,2024-05-01
VL-4942,VCH-2491,COMP-0046,Ledger,,0,0,16132,LED-0452,0,16132,Payment,2024-05-20,2024-05-01
VL-4943,VCH-2492,COMP-0046,Item,ITM-0002_COMP-0046,2,55000,110000,,0,0,,2024-05-28,2024-05-01
VL-4944,VCH-2492,COMP-0046,Item,ITM-0007_COMP-0046,1,10000,10000,,0,0,,2024-05-28,2024-05-01
VL-4945,VCH-2492,COMP-0046,Item,ITM-0009_COMP-0046,8,1500,12000,,0,0,,2024-05-28,2024-05-01
VL-4946,VCH-2493,COMP-0046,Ledger,,0,0,10099,LED-0458,10099,0,Expense booking,2024-04-30,2024-05-01
VL-4947,VCH-2493,COMP-0046,Ledger,,0,0,10099,LED-0452,0,10099,Payment,2024-04-30,2024-05-01
VL-4948,VCH-2494,COMP-0046,Item,ITM-0002_COMP-0046,8,55000,440000,,0,0,,2024-04-13,2024-05-01
VL-4949,VCH-2494,COMP-0046,Item,ITM-0006_COMP-0046,4,3500,14000,,0,0,,2024-04-13,2024-05-01
VL-4950,VCH-2495,COMP-0046,Item,ITM-0002_COMP-0046,6,55000,330000,,0,0,,2024-06-26,2024-05-01
VL-4951,VCH-2495,COMP-0046,Item,ITM-0001_COMP-0046,3,65000,195000,,0,0,,2024-06-26,2024-05-01
VL-4952,VCH-2496,COMP-0046,Item,ITM-0001_COMP-0046,5,65000,325000,,0,0,,2024-06-12,2024-05-01
VL-4953,VCH-2496,COMP-0046,Item,ITM-0008_COMP-0046,6,900,5400,,0,0,,2024-06-12,2024-05-01
VL-4954,VCH-2497,COMP-0046,Ledger,,0,0,7653,LED-0459,7653,0,Expense booking,2024-06-16,2024-05-01
VL-4955,VCH-2497,COMP-0046,Ledger,,0,0,7653,LED-0452,0,7653,Payment,2024-06-16,2024-05-01
VL-4956,VCH-2498,COMP-0046,Item,ITM-0001_COMP-0046,3,65000,195000,,0,0,,2024-04-26,2024-05-01
VL-4957,VCH-2498,COMP-0046,Item,ITM-0009_COMP-0046,1,1500,1500,,0,0,,2024-04-26,2024-05-01
VL-4958,VCH-2499,COMP-0046,Ledger,,0,0,17362,LED-0458,17362,0,Expense booking,2024-04-17,2024-05-01
VL-4959,VCH-2499,COMP-0046,Ledger,,0,0,17362,LED-0452,0,17362,Payment,2024-04-17,2024-05-01
VL-4960,VCH-2500,COMP-0046,Item,ITM-0004_COMP-0046,5,120000,600000,,0,0,,2024-06-11,2024-05-01
VL-4961,VCH-2501,COMP-0046,Item,ITM-0006_COMP-0046,7,3500,24500,,0,0,,2024-06-21,2024-05-01
VL-4962,VCH-2502,COMP-0046,Ledger,,0,0,6547,LED-0458,6547,0,Expense booking,2024-05-28,2024-05-01
VL-4963,VCH-2502,COMP-0046,Ledger,,0,0,6547,LED-0452,0,6547,Payment,2024-05-28,2024-05-01
VL-4964,VCH-2503,COMP-0046,Ledger,,0,0,13919,LED-0457,13919,0,Expense booking,2024-06-23,2024-05-01
VL-4965,VCH-2503,COMP-0046,Ledger,,0,0,13919,LED-0452,0,13919,Payment,2024-06-23,2024-05-01
VL-4966,VCH-2504,COMP-0046,Ledger,,0,0,11740,LED-0459,11740,0,Expense booking,2024-06-17,2024-05-01
VL-4967,VCH-2504,COMP-0046,Ledger,,0,0,11740,LED-0452,0,11740,Payment,2024-06-17,2024-05-01
VL-4968,VCH-2505,COMP-0046,Item,ITM-0006_COMP-0046,2,3500,7000,,0,0,,2024-05-23,2024-05-01
VL-4969,VCH-2505,COMP-0046,Item,ITM-0005_COMP-0046,3,55000,165000,,0,0,,2024-05-23,2024-05-01
VL-4970,VCH-2505,COMP-0046,Item,ITM-0009_COMP-0046,4,1500,6000,,0,0,,2024-05-23,2024-05-01
VL-4971,VCH-2506,COMP-0046,Item,ITM-0002_COMP-0046,4,55000,220000,,0,0,,2024-05-25,2024-05-01
VL-4972,VCH-2507,COMP-0046,Item,ITM-0002_COMP-0046,1,55000,55000,,0,0,,2024-06-10,2024-05-01
VL-4973,VCH-2508,COMP-0046,Item,ITM-0007_COMP-0046,2,10000,20000,,0,0,,2024-05-11,2024-05-01
VL-4974,VCH-2508,COMP-0046,Item,ITM-0001_COMP-0046,5,65000,325000,,0,0,,2024-05-11,2024-05-01
VL-4975,VCH-2509,COMP-0046,Item,ITM-0009_COMP-0046,3,1500,4500,,0,0,,2024-04-21,2024-05-01
VL-4976,VCH-2510,COMP-0046,Ledger,,0,0,10695,LED-0457,10695,0,Expense booking,2024-05-17,2024-05-01
VL-4977,VCH-2510,COMP-0046,Ledger,,0,0,10695,LED-0452,0,10695,Payment,2024-05-17,2024-05-01
VL-4978,VCH-2511,COMP-0047,Ledger,,0,0,7516,LED-0470,7516,0,Expense booking,2024-06-10,2024-05-01
VL-4979,VCH-2511,COMP-0047,Ledger,,0,0,7516,LED-0462,0,7516,Payment,2024-06-10,2024-05-01
VL-4980,VCH-2512,COMP-0047,Item,ITM-0007_COMP-0047,1,10000,10000,,0,0,,2024-06-06,2024-05-01
VL-4981,VCH-2513,COMP-0047,Item,ITM-0008_COMP-0047,7,900,6300,,0,0,,2024-05-01,2024-05-01
VL-4982,VCH-2513,COMP-0047,Item,ITM-0004_COMP-0047,1,120000,120000,,0,0,,2024-05-01,2024-05-01
VL-4983,VCH-2513,COMP-0047,Item,ITM-0006_COMP-0047,8,3500,28000,,0,0,,2024-05-01,2024-05-01
VL-4984,VCH-2514,COMP-0047,Item,ITM-0008_COMP-0047,3,900,2700,,0,0,,2024-06-05,2024-05-01
VL-4985,VCH-2514,COMP-0047,Item,ITM-0007_COMP-0047,1,10000,10000,,0,0,,2024-06-05,2024-05-01
VL-4986,VCH-2514,COMP-0047,Item,ITM-0004_COMP-0047,1,120000,120000,,0,0,,2024-06-05,2024-05-01
VL-4987,VCH-2515,COMP-0047,Item,ITM-0002_COMP-0047,8,55000,440000,,0,0,,2024-04-03,2024-05-01
VL-4988,VCH-2515,COMP-0047,Item,ITM-0001_COMP-0047,1,65000,65000,,0,0,,2024-04-03,2024-05-01
VL-4989,VCH-2516,COMP-0047,Item,ITM-0009_COMP-0047,1,1500,1500,,0,0,,2024-05-29,2024-05-01
VL-4990,VCH-2516,COMP-0047,Item,ITM-0006_COMP-0047,6,3500,21000,,0,0,,2024-05-29,2024-05-01
VL-4991,VCH-2517,COMP-0047,Item,ITM-0009_COMP-0047,6,1500,9000,,0,0,,2024-04-14,2024-05-01
VL-4992,VCH-2518,COMP-0047,Ledger,,0,0,24141,LED-0467,24141,0,Expense booking,2024-04-11,2024-05-01
VL-4993,VCH-2518,COMP-0047,Ledger,,0,0,24141,LED-0462,0,24141,Payment,2024-04-11,2024-05-01
VL-4994,VCH-2519,COMP-0047,Item,ITM-0005_COMP-0047,7,55000,385000,,0,0,,2024-06-19,2024-05-01
VL-4995,VCH-2519,COMP-0047,Item,ITM-0006_COMP-0047,8,3500,28000,,0,0,,2024-06-19,2024-05-01
VL-4996,VCH-2520,COMP-0047,Item,ITM-0007_COMP-0047,3,10000,30000,,0,0,,2024-04-19,2024-05-01
VL-4997,VCH-2520,COMP-0047,Item,ITM-0002_COMP-0047,8,55000,440000,,0,0,,2024-04-19,2024-05-01
VL-4998,VCH-2521,COMP-0047,Item,ITM-0008_COMP-0047,7,900,6300,,0,0,,2024-05-25,2024-05-01
VL-4999,VCH-2521,COMP-0047,Item,ITM-0002_COMP-0047,3,55000,165000,,0,0,,2024-05-25,2024-05-01
VL-5000,VCH-2522,COMP-0047,Item,ITM-0002_COMP-0047,7,55000,385000,,0,0,,2024-05-25,2024-05-01
VL-5001,VCH-2522,COMP-0047,Item,ITM-0003_COMP-0047,7,42000,294000,,0,0,,2024-05-25,2024-05-01
VL-5002,VCH-2523,COMP-0047,Item,ITM-0006_COMP-0047,4,3500,14000,,0,0,,2024-05-27,2024-05-01
VL-5003,VCH-2523,COMP-0047,Item,ITM-0008_COMP-0047,8,900,7200,,0,0,,2024-05-27,2024-05-01
VL-5004,VCH-2524,COMP-0047,Item,ITM-0005_COMP-0047,3,55000,165000,,0,0,,2024-04-13,2024-05-01
VL-5005,VCH-2524,COMP-0047,Item,ITM-0001_COMP-0047,3,65000,195000,,0,0,,2024-04-13,2024-05-01
VL-5006,VCH-2525,COMP-0047,Item,ITM-0007_COMP-0047,5,10000,50000,,0,0,,2024-04-28,2024-05-01
VL-5007,VCH-2525,COMP-0047,Item,ITM-0002_COMP-0047,7,55000,385000,,0,0,,2024-04-28,2024-05-01
VL-5008,VCH-2525,COMP-0047,Item,ITM-0003_COMP-0047,7,42000,294000,,0,0,,2024-04-28,2024-05-01
VL-5009,VCH-2526,COMP-0047,Item,ITM-0004_COMP-0047,2,120000,240000,,0,0,,2024-04-23,2024-05-01
VL-5010,VCH-2526,COMP-0047,Item,ITM-0001_COMP-0047,2,65000,130000,,0,0,,2024-04-23,2024-05-01
VL-5011,VCH-2526,COMP-0047,Item,ITM-0003_COMP-0047,8,42000,336000,,0,0,,2024-04-23,2024-05-01
VL-5012,VCH-2527,COMP-0047,Ledger,,0,0,14771,LED-0468,14771,0,Expense booking,2024-05-24,2024-05-01
VL-5013,VCH-2527,COMP-0047,Ledger,,0,0,14771,LED-0462,0,14771,Payment,2024-05-24,2024-05-01
VL-5014,VCH-2528,COMP-0047,Item,ITM-0005_COMP-0047,4,55000,220000,,0,0,,2024-06-20,2024-05-01
VL-5015,VCH-2529,COMP-0047,Item,ITM-0007_COMP-0047,5,10000,50000,,0,0,,2024-04-15,2024-05-01
VL-5016,VCH-2530,COMP-0047,Item,ITM-0006_COMP-0047,7,3500,24500,,0,0,,2024-06-01,2024-05-01
VL-5017,VCH-2530,COMP-0047,Item,ITM-0007_COMP-0047,8,10000,80000,,0,0,,2024-06-01,2024-05-01
VL-5018,VCH-2531,COMP-0047,Item,ITM-0001_COMP-0047,5,65000,325000,,0,0,,2024-04-03,2024-05-01
VL-5019,VCH-2532,COMP-0047,Item,ITM-0004_COMP-0047,6,120000,720000,,0,0,,2024-06-09,2024-05-01
VL-5020,VCH-2532,COMP-0047,Item,ITM-0002_COMP-0047,3,55000,165000,,0,0,,2024-06-09,2024-05-01
VL-5021,VCH-2533,COMP-0047,Ledger,,0,0,24459,LED-0467,24459,0,Expense booking,2024-04-19,2024-05-01
VL-5022,VCH-2533,COMP-0047,Ledger,,0,0,24459,LED-0462,0,24459,Payment,2024-04-19,2024-05-01
VL-5023,VCH-2534,COMP-0047,Item,ITM-0007_COMP-0047,6,10000,60000,,0,0,,2024-06-24,2024-05-01
VL-5024,VCH-2535,COMP-0047,Item,ITM-0005_COMP-0047,1,55000,55000,,0,0,,2024-06-16,2024-05-01
VL-5025,VCH-2536,COMP-0047,Ledger,,0,0,9756,LED-0467,9756,0,Expense booking,2024-05-19,2024-05-01
VL-5026,VCH-2536,COMP-0047,Ledger,,0,0,9756,LED-0462,0,9756,Payment,2024-05-19,2024-05-01
VL-5027,VCH-2537,COMP-0047,Item,ITM-0009_COMP-0047,3,1500,4500,,0,0,,2024-04-11,2024-05-01
VL-5028,VCH-2538,COMP-0047,Item,ITM-0001_COMP-0047,2,65000,130000,,0,0,,2024-05-06,2024-05-01
VL-5029,VCH-2539,COMP-0047,Item,ITM-0001_COMP-0047,8,65000,520000,,0,0,,2024-06-08,2024-05-01
VL-5030,VCH-2539,COMP-0047,Item,ITM-0008_COMP-0047,5,900,4500,,0,0,,2024-06-08,2024-05-01
VL-5031,VCH-2539,COMP-0047,Item,ITM-0003_COMP-0047,8,42000,336000,,0,0,,2024-06-08,2024-05-01
VL-5032,VCH-2540,COMP-0047,Item,ITM-0001_COMP-0047,3,65000,195000,,0,0,,2024-05-07,2024-05-01
VL-5033,VCH-2540,COMP-0047,Item,ITM-0006_COMP-0047,2,3500,7000,,0,0,,2024-05-07,2024-05-01
